t,tag,z,bias,value
10.5386,rec,0,38229,1158
10.53887,rec,0,38229,1386
10.53914,rec,0,38229,1409
10.53947,rec,0,38229,1390
10.53975,rec,0,38229,1372
10.53999,rec,0,38229,1431
10.54024,rec,0,38229,1361
10.5405,rec,0,38229,1368
10.54076,rec,0,38229,1298
10.54108,rec,0,38229,1303
10.54133,rec,0,38229,1254
10.5416,rec,0,38229,1322
10.5419,rec,0,38229,1312
10.54218,rec,0,38229,1199
10.54245,rec,0,38229,1312
10.5427,rec,0,38229,1386
10.54331,rec,0,38229,1369
10.54398,rec,0,38229,1426
10.54437,rec,0,38229,1294
10.54467,rec,0,38229,1319
10.54499,rec,0,38229,1322
10.54526,rec,0,38229,1273
10.54555,rec,0,38229,1348
10.54586,rec,0,38229,1401
10.54622,rec,0,38229,1417
10.5465,rec,0,38229,1519
10.54676,rec,0,38229,1493
10.54706,rec,0,38229,1467
10.54735,rec,0,38229,1500
10.54763,rec,0,38229,1470
10.54789,rec,0,38229,1400
10.54871,rec,0,38229,1376
10.54903,rec,0,38229,1386
10.54943,rec,0,38229,1372
10.54977,rec,0,38229,1361
10.55016,rec,0,38229,1265
10.55064,rec,0,38229,1381
10.69465,flip,0,38229,1025
10.69501,flip,0,38229,1082
10.69536,flip,0,38229,943
10.69587,flip,0,38229,982
10.69627,flip,0,38229,943
10.69671,flip,0,38229,961
10.69705,flip,0,38229,1003
10.69735,flip,0,38229,960
10.69777,flip,0,38229,1055
10.69838,flip,0,38229,1116
10.69881,flip,0,38229,1156
10.69933,flip,0,38229,1096
10.69968,flip,0,38229,1048
10.7003,flip,0,38229,991
10.70067,flip,0,38229,1017
10.70104,flip,0,38229,1113
10.70147,flip,0,38229,1048
10.7018,flip,0,38229,1040
10.70211,flip,0,38229,1047
10.70277,flip,0,38229,1061
10.70327,flip,0,38229,976
10.70365,flip,0,38229,1062
10.70407,flip,0,38229,1090
10.70447,flip,0,38229,1072
10.70488,flip,0,38229,1013
10.70524,flip,0,38229,1041
10.70565,flip,0,38229,1090
10.70603,flip,0,38229,1037
10.70632,flip,0,38229,999
10.70661,flip,0,38229,1001
10.70691,flip,0,38229,1016
10.70723,flip,0,38229,992
10.70749,flip,0,38229,1040
10.70776,flip,0,38229,1060
10.70805,flip,0,38229,1061
10.70833,flip,0,38229,1129
10.7086,flip,0,38229,1093
10.70888,flip,0,38229,1143
10.7092,flip,0,38229,1073
10.70948,flip,0,38229,1158
10.7098,flip,0,38229,1101
10.71013,flip,0,38229,1103
10.71045,flip,0,38229,1023
10.71076,flip,0,38229,1002
10.71107,flip,0,38229,996
10.71138,flip,0,38229,1066
10.7117,flip,0,38229,1116
10.71198,flip,0,38229,1077
10.7123,flip,0,38229,1078
10.71262,flip,0,38229,1141
10.71296,flip,0,38229,1142
10.71328,flip,0,38229,1111
10.71364,flip,0,38229,1169
10.714,flip,0,38229,1124
10.71432,flip,0,38229,1085
10.71463,flip,0,38229,1074
10.71497,flip,0,38229,1142
10.71531,flip,0,38229,1163
10.7156,flip,0,38229,1151
10.7159,flip,0,38229,1114
10.71621,flip,0,38229,1103
10.71672,flip,0,38229,1279
10.71711,flip,0,38229,1247
10.71742,flip,0,38229,1081
10.71776,flip,0,38229,1049
10.71809,flip,0,38229,1092
10.71851,flip,0,38229,1059
10.71886,flip,0,38229,1175
10.71915,flip,0,38229,1243
10.71947,flip,0,38229,1288
10.71977,flip,0,38229,1174
10.72004,flip,0,38229,1260
10.72054,flip,0,38229,1281
10.72089,flip,0,38229,1376
10.72127,flip,0,38229,1360
10.72163,flip,0,38229,1334
10.72197,flip,0,38229,1303
10.72224,flip,0,38229,1250
10.72251,flip,0,38229,1297
10.72282,flip,0,38229,1266
10.72311,flip,0,38229,1313
10.72341,flip,0,38229,1217
10.72372,flip,0,38229,1238
10.72401,flip,0,38229,1307
10.7243,flip,0,38229,1258
10.7246,flip,0,38229,1247
10.72486,flip,0,38229,1323
10.72514,flip,0,38229,1342
10.72545,flip,0,38229,1277
10.72572,flip,0,38229,1318
10.726,flip,0,38229,1339
10.7263,flip,0,38229,1352
10.72659,flip,0,38229,1301
10.72691,flip,0,38229,1366
10.72721,flip,0,38229,1244
10.72751,flip,0,38229,1239
10.72784,flip,0,38229,1301
10.72815,flip,0,38229,1315
10.72846,flip,0,38229,1290
10.72878,flip,0,38229,1308
10.72908,flip,0,38229,1283
10.72939,flip,0,38229,1241
10.72966,flip,0,38229,1232
10.73,flip,0,38229,1224
10.73033,flip,0,38229,1350
10.73061,flip,0,38229,1166
10.73092,flip,0,38229,1202
10.73123,flip,0,38229,1240
10.7315,flip,0,38229,1193
10.73183,flip,0,38229,1172
10.73215,flip,0,38229,1151
10.73246,flip,0,38229,1163
10.73278,flip,0,38229,1274
10.73307,flip,0,38229,1357
10.73337,flip,0,38229,1368
10.73366,flip,0,38229,1353
10.73395,flip,0,38229,1338
10.73424,flip,0,38229,1358
10.73453,flip,0,38229,1299
10.73485,flip,0,38229,1209
10.73514,flip,0,38229,1347
10.73543,flip,0,38229,1262
10.73572,flip,0,38229,1343
10.73601,flip,0,38229,1270
10.73629,flip,0,38229,1401
10.73659,flip,0,38229,1252
10.73687,flip,0,38229,1156
10.73713,flip,0,38229,1089
10.73749,flip,0,38229,1124
10.73776,flip,0,38229,1118
10.73807,flip,0,38229,1175
10.73836,flip,0,38229,1371
10.73887,flip,0,38229,1374
10.73919,flip,0,38229,1282
10.73955,flip,0,38229,1288
10.73987,flip,0,38229,1334
10.74012,flip,0,38229,1319
10.74037,flip,0,38229,1130
10.74067,flip,0,38229,1308
10.74096,flip,0,38229,1366
10.74125,flip,0,38229,1303
10.74155,flip,0,38229,1337
10.74181,flip,0,38229,1259
10.74211,flip,0,38229,1280
10.7424,flip,0,38229,1103
10.74269,flip,0,38229,1090
10.74296,flip,0,38229,1081
10.74323,flip,0,38229,1052
10.7435,flip,0,38229,1036
10.74378,flip,0,38229,1110
10.74409,flip,0,38229,1157
10.74438,flip,0,38229,1204
10.74467,flip,0,38229,1220
10.74496,flip,0,38229,1244
10.74521,flip,0,38229,1234
10.74546,flip,0,38229,1274
10.74575,flip,0,38229,1203
10.74604,flip,0,38229,1151
10.74631,flip,0,38229,1153
10.74661,flip,0,38229,1078
10.7469,flip,0,38229,1067
10.74723,flip,0,38229,1084
10.74748,flip,0,38229,1068
10.74774,flip,0,38229,991
10.748,flip,0,38229,963
10.74826,flip,0,38229,1227
10.74857,flip,0,38229,1151
10.74886,flip,0,38229,1202
10.74911,flip,0,38229,1196
10.74935,flip,0,38229,1198
10.7496,flip,0,38229,1123
10.74987,flip,0,38229,1096
10.75014,flip,0,38229,1071
10.75046,flip,0,38229,1128
10.75071,flip,0,38229,1138
10.75098,flip,0,38229,1183
10.75123,flip,0,38229,1200
10.75148,flip,0,38229,1182
10.75173,flip,0,38229,1158
10.75198,flip,0,38229,1143
10.75223,flip,0,38229,1070
10.7525,flip,0,38229,1082
10.75276,flip,0,38229,1203
10.75318,flip,0,38229,1201
10.75346,flip,0,38229,1148
10.7537,flip,0,38229,1101
10.754,flip,0,38229,1114
10.75424,flip,0,38229,1264
10.75452,flip,0,38229,1175
10.75485,flip,0,38229,1109
10.75515,flip,0,38229,1032
10.75545,flip,0,38229,1097
10.75573,flip,0,38229,1164
10.75598,flip,0,38229,1069
10.75629,flip,0,38229,1023
10.75683,flip,0,38229,1031
10.75722,flip,0,38229,1119
10.75748,flip,0,38229,1096
10.75773,flip,0,38229,1024
10.75798,flip,0,38229,1048
10.75822,flip,0,38229,1009
10.75847,flip,0,38229,1062
10.75874,flip,0,38229,1098
10.75902,flip,0,38229,1122
10.75935,flip,0,38229,1132
10.7596,flip,0,38229,1094
10.75988,flip,0,38229,1054
10.76016,flip,0,38229,1056
10.76041,flip,0,38229,1077
10.76068,flip,0,38229,1096
10.76091,flip,0,38229,1095
10.76114,flip,0,38229,1183
10.76147,flip,0,38229,1158
10.76175,flip,0,38229,1198
10.76203,flip,0,38229,1200
10.76232,flip,0,38229,1195
10.7626,flip,0,38229,1154
10.76287,flip,0,38229,1077
10.76314,flip,0,38229,1107
10.76361,flip,0,38229,1169
10.76393,flip,0,38229,1179
10.76419,flip,0,38229,1102
10.76445,flip,0,38229,1110
10.76472,flip,0,38229,1215
10.76499,flip,0,38229,1186
10.76526,flip,0,38229,1174
10.7656,flip,0,38229,1195
10.76587,flip,0,38229,1158
10.76614,flip,0,38229,1121
10.76647,flip,0,38229,1122
10.76674,flip,0,38229,1112
10.76702,flip,0,38229,1025
10.76735,flip,0,38229,1104
10.76762,flip,0,38229,1103
10.76789,flip,0,38229,1129
10.76822,flip,0,38229,1152
10.76849,flip,0,38229,1172
10.76876,flip,0,38229,1128
10.7691,flip,0,38229,1211
10.76937,flip,0,38229,1122
10.76964,flip,0,38229,1163
10.76997,flip,0,38229,1211
10.77025,flip,0,38229,1158
10.77049,flip,0,38229,1044
10.77075,flip,0,38229,1160
10.77101,flip,0,38229,1085
10.77133,flip,0,38229,1171
10.77159,flip,0,38229,1120
10.77187,flip,0,38229,1095
10.77211,flip,0,38229,1134
10.77235,flip,0,38229,1046
10.77262,flip,0,38229,1003
10.77288,flip,0,38229,1030
10.77314,flip,0,38229,1055
10.77343,flip,0,38229,1145
10.77366,flip,0,38229,1077
10.89576,flip,0,27307,-847
10.89609,flip,0,27307,-906
10.89643,flip,0,27307,-872
10.89683,flip,0,27307,-787
10.89743,flip,0,27307,-851
10.89779,flip,0,27307,-898
10.8982,flip,0,27307,-858
10.899,flip,0,27307,-852
10.89947,flip,0,27307,-851
10.89992,flip,0,27307,-920
10.9003,flip,0,27307,-912
10.90061,flip,0,27307,-869
10.90103,flip,0,27307,-956
10.90138,flip,0,27307,-775
10.90179,flip,0,27307,-795
10.90229,flip,0,27307,-916
10.90274,flip,0,27307,-864
10.90329,flip,0,27307,-914
10.90367,flip,0,27307,-881
10.90396,flip,0,27307,-894
10.90441,flip,0,27307,-871
10.90478,flip,0,27307,-751
10.90517,flip,0,27307,-757
10.90562,flip,0,27307,-902
10.90611,flip,0,27307,-819
10.90658,flip,0,27307,-801
10.90709,flip,0,27307,-791
10.90757,flip,0,27307,-853
10.90805,flip,0,27307,-718
10.9085,flip,0,27307,-790
10.90893,flip,0,27307,-777
10.90934,flip,0,27307,-810
10.90976,flip,0,27307,-713
10.91019,flip,0,27307,-759
10.91056,flip,0,27307,-748
10.91099,flip,0,27307,-807
10.91131,flip,0,27307,-770
10.91173,flip,0,27307,-796
10.91215,flip,0,27307,-780
10.91247,flip,0,27307,-880
10.91277,flip,0,27307,-873
10.91312,flip,0,27307,-833
10.91356,flip,0,27307,-810
10.91392,flip,0,27307,-839
10.91421,flip,0,27307,-869
10.91452,flip,0,27307,-859
10.91488,flip,0,27307,-806
10.91522,flip,0,27307,-784
10.91558,flip,0,27307,-790
10.91587,flip,0,27307,-808
10.91615,flip,0,27307,-805
10.91672,flip,0,27307,-717
10.91708,flip,0,27307,-748
10.91738,flip,0,27307,-791
10.9177,flip,0,27307,-791
10.918,flip,0,27307,-903
10.91833,flip,0,27307,-835
10.91858,flip,0,27307,-826
10.91887,flip,0,27307,-892
10.91915,flip,0,27307,-884
10.91946,flip,0,27307,-849
10.91973,flip,0,27307,-858
10.92004,flip,0,27307,-851
10.92033,flip,0,27307,-791
10.92062,flip,0,27307,-893
10.92091,flip,0,27307,-805
10.92122,flip,0,27307,-765
10.92149,flip,0,27307,-757
10.92178,flip,0,27307,-862
10.9221,flip,0,27307,-883
10.92239,flip,0,27307,-841
10.92271,flip,0,27307,-858
10.92302,flip,0,27307,-844
10.92334,flip,0,27307,-863
10.92365,flip,0,27307,-830
10.92396,flip,0,27307,-833
10.92426,flip,0,27307,-825
10.9246,flip,0,27307,-777
10.92494,flip,0,27307,-828
10.92523,flip,0,27307,-790
10.92556,flip,0,27307,-781
10.92589,flip,0,27307,-742
10.92622,flip,0,27307,-727
10.92651,flip,0,27307,-817
10.92685,flip,0,27307,-712
10.92714,flip,0,27307,-783
10.92743,flip,0,27307,-705
10.92772,flip,0,27307,-768
10.92804,flip,0,27307,-836
10.92835,flip,0,27307,-784
10.92864,flip,0,27307,-785
10.92896,flip,0,27307,-777
10.92927,flip,0,27307,-850
10.92959,flip,0,27307,-916
10.9299,flip,0,27307,-788
10.93021,flip,0,27307,-827
10.9305,flip,0,27307,-825
10.93083,flip,0,27307,-834
10.93109,flip,0,27307,-834
10.9314,flip,0,27307,-866
10.9317,flip,0,27307,-810
10.932,flip,0,27307,-901
10.93226,flip,0,27307,-899
10.93255,flip,0,27307,-895
10.93296,flip,0,27307,-793
10.93327,flip,0,27307,-766
10.93358,flip,0,27307,-796
10.93419,flip,0,27307,-773
10.93491,flip,0,27307,-669
10.93524,flip,0,27307,-775
10.93552,flip,0,27307,-743
10.93586,flip,0,27307,-784
10.9363,flip,0,27307,-660
10.93662,flip,0,27307,-737
10.93688,flip,0,27307,-704
10.93714,flip,0,27307,-704
10.93741,flip,0,27307,-697
10.93771,flip,0,27307,-777
10.93796,flip,0,27307,-712
10.93821,flip,0,27307,-773
10.93845,flip,0,27307,-788
10.93873,flip,0,27307,-809
10.93899,flip,0,27307,-814
10.93925,flip,0,27307,-841
10.9395,flip,0,27307,-714
10.93974,flip,0,27307,-745
10.94,flip,0,27307,-747
10.94025,flip,0,27307,-807
10.9405,flip,0,27307,-756
10.94075,flip,0,27307,-702
10.941,flip,0,27307,-771
10.94125,flip,0,27307,-773
10.94149,flip,0,27307,-858
10.94174,flip,0,27307,-808
10.94199,flip,0,27307,-806
10.94224,flip,0,27307,-788
10.94249,flip,0,27307,-894
10.94275,flip,0,27307,-917
10.94301,flip,0,27307,-922
10.94331,flip,0,27307,-868
10.9436,flip,0,27307,-944
10.94385,flip,0,27307,-810
10.94416,flip,0,27307,-754
10.94443,flip,0,27307,-835
10.94469,flip,0,27307,-863
10.94498,flip,0,27307,-785
10.94523,flip,0,27307,-880
10.94548,flip,0,27307,-871
10.94573,flip,0,27307,-951
10.94603,flip,0,27307,-894
10.94633,flip,0,27307,-1000
10.94661,flip,0,27307,-795
10.94689,flip,0,27307,-812
10.94723,flip,0,27307,-925
10.94748,flip,0,27307,-842
10.94775,flip,0,27307,-714
10.94799,flip,0,27307,-846
10.94827,flip,0,27307,-853
10.9486,flip,0,27307,-850
10.94885,flip,0,27307,-930
10.94911,flip,0,27307,-957
10.94937,flip,0,27307,-897
10.94963,flip,0,27307,-950
10.9499,flip,0,27307,-899
10.95021,flip,0,27307,-885
10.95046,flip,0,27307,-839
10.95071,flip,0,27307,-728
10.95096,flip,0,27307,-844
10.95149,flip,0,27307,-858
10.95184,flip,0,27307,-822
10.95213,flip,0,27307,-736
10.95253,flip,0,27307,-799
10.95305,flip,0,27307,-768
10.95337,flip,0,27307,-765
10.95366,flip,0,27307,-705
10.95396,flip,0,27307,-816
10.9542,flip,0,27307,-726
10.95445,flip,0,27307,-848
10.9547,flip,0,27307,-855
10.95496,flip,0,27307,-876
10.95522,flip,0,27307,-828
10.9555,flip,0,27307,-836
10.95576,flip,0,27307,-844
10.9561,flip,0,27307,-759
10.95637,flip,0,27307,-744
10.95664,flip,0,27307,-769
10.95697,flip,0,27307,-789
10.95724,flip,0,27307,-712
10.95752,flip,0,27307,-701
10.95785,flip,0,27307,-693
10.9581,flip,0,27307,-714
10.95837,flip,0,27307,-773
10.95864,flip,0,27307,-799
10.95895,flip,0,27307,-808
10.95921,flip,0,27307,-735
10.95947,flip,0,27307,-748
10.95975,flip,0,27307,-779
10.96001,flip,0,27307,-790
10.96033,flip,0,27307,-834
10.9606,flip,0,27307,-761
10.96087,flip,0,27307,-778
10.96114,flip,0,27307,-787
10.96147,flip,0,27307,-719
10.96175,flip,0,27307,-843
10.962,flip,0,27307,-825
10.96226,flip,0,27307,-962
10.96249,flip,0,27307,-781
10.96276,flip,0,27307,-811
10.96309,flip,0,27307,-856
10.96333,flip,0,27307,-840
10.9636,flip,0,27307,-795
10.96387,flip,0,27307,-795
10.96437,flip,0,27307,-780
10.96465,flip,0,27307,-828
10.96498,flip,0,27307,-841
10.96522,flip,0,27307,-957
10.96547,flip,0,27307,-932
10.96573,flip,0,27307,-852
10.96599,flip,0,27307,-833
10.96628,flip,0,27307,-832
10.9666,flip,0,27307,-832
10.96702,flip,0,27307,-823
10.96738,flip,0,27307,-974
10.96769,flip,0,27307,-761
10.96798,flip,0,27307,-779
10.96823,flip,0,27307,-866
10.96847,flip,0,27307,-834
10.96874,flip,0,27307,-885
10.96901,flip,0,27307,-841
10.9694,flip,0,27307,-876
10.96969,flip,0,27307,-916
10.96996,flip,0,27307,-860
10.97039,flip,0,27307,-859
10.97074,flip,0,27307,-810
10.97115,flip,0,27307,-669
10.9715,flip,0,27307,-736
10.97178,flip,0,27307,-704
10.97209,flip,0,27307,-661
10.97235,flip,0,27307,-725
10.97262,flip,0,27307,-824
10.97289,flip,0,27307,-785
10.97322,flip,0,27307,-814
10.97349,flip,0,27307,-809
10.97376,flip,0,27307,-748
10.9741,flip,0,27307,-764
10.97437,flip,0,27307,-773
10.97464,flip,0,27307,-698
10.97497,flip,0,27307,-790
10.97524,flip,0,27307,-769
10.97552,flip,0,27307,-761
10.97585,flip,0,27307,-716
10.97612,flip,0,27307,-715
10.97639,flip,0,27307,-708
10.97664,flip,0,27307,-645
10.97697,flip,0,27307,-626
10.97725,flip,0,27307,-707
11.09912,flip,0,32768,68
11.0995,flip,0,32768,-35
11.09988,flip,0,32768,-20
11.10067,flip,0,32768,-72
11.10119,flip,0,32768,10
11.10156,flip,0,32768,11
11.10189,flip,0,32768,-14
11.10232,flip,0,32768,-34
11.10273,flip,0,32768,0
11.10306,flip,0,32768,24
11.10352,flip,0,32768,-53
11.10388,flip,0,32768,8
11.10416,flip,0,32768,45
11.10459,flip,0,32768,72
11.10497,flip,0,32768,-13
11.10538,flip,0,32768,56
11.1059,flip,0,32768,-36
11.10633,flip,0,32768,-73
11.10668,flip,0,32768,4
11.10704,flip,0,32768,44
11.10747,flip,0,32768,44
11.10782,flip,0,32768,14
11.10809,flip,0,32768,-6
11.10839,flip,0,32768,-36
11.10872,flip,0,32768,-24
11.10901,flip,0,32768,56
11.10932,flip,0,32768,4
11.10969,flip,0,32768,34
11.11,flip,0,32768,104
11.11035,flip,0,32768,19
11.11068,flip,0,32768,-76
11.11106,flip,0,32768,-33
11.11141,flip,0,32768,15
11.11173,flip,0,32768,18
11.11206,flip,0,32768,-39
11.1124,flip,0,32768,-31
11.11281,flip,0,32768,-36
11.11318,flip,0,32768,35
11.11351,flip,0,32768,58
11.11386,flip,0,32768,24
11.11424,flip,0,32768,-47
11.11458,flip,0,32768,-29
11.11492,flip,0,32768,31
11.11525,flip,0,32768,50
11.1156,flip,0,32768,32
11.11633,flip,0,32768,-7
11.1168,flip,0,32768,-2
11.11718,flip,0,32768,-38
11.11753,flip,0,32768,-15
11.11786,flip,0,32768,-11
11.11821,flip,0,32768,-80
11.11852,flip,0,32768,-56
11.11881,flip,0,32768,-72
11.11914,flip,0,32768,-44
11.11944,flip,0,32768,-69
11.11974,flip,0,32768,10
11.12003,flip,0,32768,-59
11.12033,flip,0,32768,-25
11.1206,flip,0,32768,-31
11.12087,flip,0,32768,28
11.12114,flip,0,32768,10
11.12142,flip,0,32768,46
11.12175,flip,0,32768,-13
11.12206,flip,0,32768,-87
11.12235,flip,0,32768,-39
11.12267,flip,0,32768,17
11.12299,flip,0,32768,-78
11.12328,flip,0,32768,-17
11.1236,flip,0,32768,5
11.12389,flip,0,32768,-9
11.12418,flip,0,32768,-30
11.12446,flip,0,32768,-43
11.12476,flip,0,32768,-12
11.12506,flip,0,32768,-20
11.12534,flip,0,32768,18
11.12563,flip,0,32768,-18
11.12597,flip,0,32768,-81
11.12626,flip,0,32768,-31
11.12659,flip,0,32768,-42
11.12687,flip,0,32768,-90
11.12717,flip,0,32768,-35
11.12746,flip,0,32768,-1
11.12775,flip,0,32768,-78
11.12804,flip,0,32768,-24
11.12835,flip,0,32768,15
11.12865,flip,0,32768,-41
11.12901,flip,0,32768,-12
11.1293,flip,0,32768,8
11.12958,flip,0,32768,-54
11.12985,flip,0,32768,-13
11.13011,flip,0,32768,-36
11.13041,flip,0,32768,-31
11.1307,flip,0,32768,16
11.13099,flip,0,32768,-25
11.13128,flip,0,32768,-6
11.1316,flip,0,32768,-45
11.13187,flip,0,32768,-35
11.13216,flip,0,32768,-1
11.13247,flip,0,32768,-76
11.13278,flip,0,32768,-8
11.1331,flip,0,32768,-47
11.13338,flip,0,32768,-7
11.13367,flip,0,32768,-93
11.13397,flip,0,32768,-22
11.13426,flip,0,32768,21
11.13453,flip,0,32768,-59
11.13484,flip,0,32768,-2
11.13513,flip,0,32768,42
11.13542,flip,0,32768,-54
11.13572,flip,0,32768,9
11.136,flip,0,32768,21
11.13625,flip,0,32768,49
11.13652,flip,0,32768,3
11.13678,flip,0,32768,-16
11.13711,flip,0,32768,-15
11.1374,flip,0,32768,5
11.13773,flip,0,32768,33
11.13802,flip,0,32768,22
11.13836,flip,0,32768,85
11.13861,flip,0,32768,24
11.1389,flip,0,32768,58
11.13923,flip,0,32768,36
11.13952,flip,0,32768,19
11.13986,flip,0,32768,4
11.14011,flip,0,32768,57
11.14036,flip,0,32768,-3
11.14061,flip,0,32768,-13
11.14088,flip,0,32768,3
11.14117,flip,0,32768,47
11.14146,flip,0,32768,6
11.14173,flip,0,32768,0
11.14202,flip,0,32768,13
11.14234,flip,0,32768,9
11.14261,flip,0,32768,-9
11.1429,flip,0,32768,28
11.14326,flip,0,32768,-70
11.14354,flip,0,32768,-53
11.14384,flip,0,32768,-12
11.14413,flip,0,32768,16
11.1444,flip,0,32768,-81
11.14469,flip,0,32768,-37
11.14498,flip,0,32768,0
11.14527,flip,0,32768,59
11.1456,flip,0,32768,17
11.14585,flip,0,32768,13
11.14614,flip,0,32768,41
11.14648,flip,0,32768,52
11.14677,flip,0,32768,-8
11.14711,flip,0,32768,-62
11.1474,flip,0,32768,-1
11.14771,flip,0,32768,-45
11.148,flip,0,32768,-28
11.14829,flip,0,32768,3
11.14858,flip,0,32768,-82
11.14883,flip,0,32768,45
11.14908,flip,0,32768,31
11.14933,flip,0,32768,-12
11.14958,flip,0,32768,-34
11.14984,flip,0,32768,-72
11.15011,flip,0,32768,-95
11.1504,flip,0,32768,-80
11.15069,flip,0,32768,-32
11.15098,flip,0,32768,27
11.15123,flip,0,32768,23
11.15148,flip,0,32768,12
11.15173,flip,0,32768,19
11.15198,flip,0,32768,-37
11.15229,flip,0,32768,-11
11.15257,flip,0,32768,-30
11.15284,flip,0,32768,-4
11.15311,flip,0,32768,-5
11.1534,flip,0,32768,26
11.15371,flip,0,32768,-40
11.15398,flip,0,32768,0
11.15423,flip,0,32768,11
11.15453,flip,0,32768,65
11.15483,flip,0,32768,3
11.1551,flip,0,32768,8
11.15537,flip,0,32768,18
11.15562,flip,0,32768,3
11.15589,flip,0,32768,-29
11.15623,flip,0,32768,1
11.1565,flip,0,32768,-89
11.15677,flip,0,32768,-53
11.15702,flip,0,32768,-84
11.15733,flip,0,32768,-1
11.1576,flip,0,32768,14
11.15787,flip,0,32768,26
11.15814,flip,0,32768,45
11.15848,flip,0,32768,32
11.15877,flip,0,32768,38
11.1591,flip,0,32768,43
11.15935,flip,0,32768,28
11.1596,flip,0,32768,0
11.15985,flip,0,32768,18
11.1601,flip,0,32768,-34
11.16035,flip,0,32768,-2
11.1606,flip,0,32768,-1
11.16085,flip,0,32768,68
11.16112,flip,0,32768,44
11.16139,flip,0,32768,18
11.16173,flip,0,32768,47
11.16199,flip,0,32768,22
11.16227,flip,0,32768,25
11.1626,flip,0,32768,44
11.16287,flip,0,32768,8
11.16314,flip,0,32768,32
11.16349,flip,0,32768,51
11.16377,flip,0,32768,15
11.1641,flip,0,32768,12
11.16435,flip,0,32768,42
11.1646,flip,0,32768,-52
11.16485,flip,0,32768,-29
11.1651,flip,0,32768,-29
11.16537,flip,0,32768,-31
11.16564,flip,0,32768,-2
11.16596,flip,0,32768,-47
11.16621,flip,0,32768,24
11.16646,flip,0,32768,-28
11.16675,flip,0,32768,-43
11.16699,flip,0,32768,-27
11.16727,flip,0,32768,-52
11.1676,flip,0,32768,-12
11.16785,flip,0,32768,-52
11.1681,flip,0,32768,-88
11.16837,flip,0,32768,30
11.16864,flip,0,32768,80
11.16896,flip,0,32768,54
11.16928,flip,0,32768,-29
11.16957,flip,0,32768,26
11.16985,flip,0,32768,66
11.1701,flip,0,32768,54
11.17035,flip,0,32768,2
11.17061,flip,0,32768,-22
11.17106,flip,0,32768,47
11.17137,flip,0,32768,24
11.17171,flip,0,32768,23
11.17196,flip,0,32768,-49
11.17223,flip,0,32768,6
11.17248,flip,0,32768,49
11.17272,flip,0,32768,10
11.17298,flip,0,32768,-25
11.17323,flip,0,32768,-46
11.17348,flip,0,32768,-63
11.17375,flip,0,32768,77
11.17401,flip,0,32768,102
11.17435,flip,0,32768,72
11.17462,flip,0,32768,91
11.17489,flip,0,32768,73
11.17522,flip,0,32768,66
11.1755,flip,0,32768,71
11.17576,flip,0,32768,78
11.1761,flip,0,32768,78
11.17637,flip,0,32768,99
11.17664,flip,0,32768,77
11.17697,flip,0,32768,75
11.29815,flip,0,38229,1144
11.29848,flip,0,38229,1158
11.2989,flip,0,38229,1022
11.29924,flip,0,38229,1088
11.29956,flip,0,38229,1112
11.29989,flip,0,38229,1114
11.30022,flip,0,38229,1150
11.30061,flip,0,38229,1104
11.30094,flip,0,38229,1078
11.30127,flip,0,38229,1083
11.3016,flip,0,38229,1117
11.30193,flip,0,38229,1095
11.30226,flip,0,38229,1112
11.3026,flip,0,38229,1046
11.30289,flip,0,38229,1066
11.3032,flip,0,38229,1014
11.30345,flip,0,38229,1124
11.30372,flip,0,38229,1144
11.30399,flip,0,38229,1149
11.30427,flip,0,38229,1161
11.30458,flip,0,38229,1167
11.30484,flip,0,38229,1139
11.30511,flip,0,38229,1136
11.30538,flip,0,38229,1096
11.30572,flip,0,38229,1098
11.30599,flip,0,38229,1085
11.30626,flip,0,38229,1088
11.3066,flip,0,38229,1143
11.30687,flip,0,38229,1073
11.30712,flip,0,38229,1089
11.30737,flip,0,38229,992
11.30764,flip,0,38229,1200
11.30796,flip,0,38229,1135
11.30823,flip,0,38229,1131
11.30848,flip,0,38229,1111
11.30878,flip,0,38229,1166
11.30911,flip,0,38229,1202
11.3094,flip,0,38229,1169
11.30972,flip,0,38229,1137
11.30999,flip,0,38229,1213
11.31028,flip,0,38229,1181
11.3106,flip,0,38229,1105
11.31087,flip,0,38229,1075
11.31113,flip,0,38229,1095
11.31143,flip,0,38229,1132
11.31173,flip,0,38229,1105
11.31203,flip,0,38229,1090
11.31233,flip,0,38229,1064
11.31265,flip,0,38229,1089
11.31362,flip,0,38229,1113
11.31439,flip,0,38229,1132
11.31476,flip,0,38229,1013
11.31521,flip,0,38229,1112
11.31556,flip,0,38229,1105
11.31589,flip,0,38229,1079
11.31622,flip,0,38229,1018
11.31651,flip,0,38229,1031
11.31679,flip,0,38229,1051
11.3171,flip,0,38229,999
11.3174,flip,0,38229,935
11.3177,flip,0,38229,845
11.31801,flip,0,38229,900
11.31829,flip,0,38229,825
11.3186,flip,0,38229,895
11.31888,flip,0,38229,936
11.31918,flip,0,38229,902
11.31946,flip,0,38229,932
11.31978,flip,0,38229,953
11.32009,flip,0,38229,966
11.32039,flip,0,38229,900
11.32071,flip,0,38229,926
11.32105,flip,0,38229,1015
11.32136,flip,0,38229,998
11.32173,flip,0,38229,945
11.32206,flip,0,38229,978
11.3224,flip,0,38229,944
11.32273,flip,0,38229,929
11.32321,flip,0,38229,856
11.32355,flip,0,38229,1007
11.32423,flip,0,38229,944
