t,value
0.51941,32767
0.51970,32767
0.51999,32767
0.52031,32767
0.52060,32767
0.52089,32767
0.52120,32767
0.52147,32767
0.52175,32767
0.52206,32767
0.52235,32767
0.52264,32767
0.52293,32767
0.52323,32767
0.52349,32767
0.52383,32767
0.52412,32767
0.52446,32767
0.52474,32767
0.52508,32767
0.52537,32767
0.52568,32767
0.52597,32767
0.52626,32767
0.52656,32767
0.52685,32767
0.52713,32767
0.52741,32767
0.52772,32767
0.52798,32767
0.52826,32767
0.52856,32767
0.52885,32767
0.52914,32767
0.52941,32767
0.52971,32767
0.52997,32767
0.53029,32767
0.53059,32767
0.53087,32767
0.53117,32767
0.53146,32767
0.53173,32767
0.53202,32767
0.53229,32767
0.53258,32767
0.53286,32767
0.53318,32767
0.53348,32767
0.53379,32767
0.53407,32767
0.53433,32767
0.53462,32767
0.53495,32767
0.53524,32767
0.53556,32767
0.53585,32767
0.53613,32767
0.53641,32767
0.53670,32767
0.53700,32767
0.53734,32767
0.53762,32767
0.53795,32767
0.53824,32767
0.53856,32767
0.53883,32767
0.53910,32767
0.53938,32767
0.53968,32767
0.53998,32767
0.54026,32767
0.54057,32767
0.54083,32767
0.54113,32767
0.54141,32767
0.54171,32767
0.54199,32767
0.54233,32767
0.54261,32767
0.54289,32767
0.54319,32767
0.54347,32767
0.54377,32767
0.54406,32767
0.54436,32767
0.54464,32767
0.54494,32767
0.54524,32767
0.54553,32767
0.54583,32767
0.54612,32767
0.54641,32767
0.54668,32767
0.54696,32767
0.54723,32767
0.54753,32767
0.54782,32767
0.54808,32767
0.54837,32767
0.54868,32767
0.54898,32767
0.54933,32767
0.54961,32767
0.54991,32767
0.55020,32767
0.55047,32767
0.55072,32767
0.55096,32767
0.55125,32767
0.55155,32767
0.55181,32767
0.55207,32767
0.55235,32767
0.55260,32767
0.55285,32767
0.55314,32767
0.55343,32767
0.55368,32767
0.55393,32767
0.55418,32767
0.55445,32767
0.55470,32767
0.55495,32767
0.55524,32767
0.55555,32767
0.55580,32767
0.55607,32767
0.55634,32767
0.55660,32767
0.55691,32767
0.55716,32767
0.55743,32767
0.55773,32767
0.55799,32767
0.55830,32767
0.55856,32767
0.55885,32767
0.55911,32767
0.55941,32767
0.55970,32767
0.55999,32767
0.56034,32767
0.56062,32767
0.56093,32767
0.56118,32767
0.56147,32767
0.56173,32767
0.56198,32767
0.56225,32767
0.56255,32767
0.56282,32767
0.56309,32767
0.56336,32767
0.56368,32767
0.56395,32767
0.56422,32767
0.56451,32767
0.56478,32767
0.56503,32767
0.56529,32767
0.56555,32767
0.56582,32767
0.56609,32767
0.56637,32767
0.56670,32767
0.56696,32767
0.56725,32767
0.56755,32767
0.56787,32767
0.56818,32767
0.56846,32767
0.56874,32767
0.56906,32767
0.56930,32767
0.56955,32767
0.56981,32767
0.57007,32767
0.57033,32767
0.57060,32767
0.57088,32767
0.57118,32767
0.57148,32767
0.57177,32767
0.57206,32767
0.57231,32767
0.57255,32767
0.57280,32767
0.57305,32767
0.57332,32767
0.57359,32767
0.57383,32767
0.57412,32767
0.57446,32767
0.57474,32767
0.57505,32767
0.57530,32767
0.57555,32767
0.57580,32767
0.57605,32767
0.57632,32767
0.57660,32767
0.57683,32767
0.57707,32767
0.57734,32767
0.57761,32767
0.57795,32767
0.57820,32767
0.57845,32767
0.57871,32767
0.57899,32767
0.57932,32767
0.57961,32767
0.57989,32767
0.58018,32767
0.58048,32767
0.58080,32767
0.58110,32767
0.58138,32767
0.58169,32767
0.58198,32767
0.58226,32767
0.58253,32767
0.58287,32767
0.58318,32767
0.58347,32767
0.58376,32767
0.58406,32767
0.58435,32767
0.58464,32767
0.58493,32767
0.58523,32767
0.58551,32767
0.58581,32767
0.58611,32767
0.58641,32767
0.58666,32767
0.58697,32767
0.58725,32767
0.58756,32767
0.58785,32767
0.58814,32767
0.58844,32767
0.58873,32767
0.58904,32767
0.58931,32767
0.58961,32767
0.58992,32767
0.59022,32767
0.59048,32767
0.59079,32767
0.59109,32767
0.59137,32767
0.59167,32767
0.59196,32767
0.59226,32767
0.59256,32767
0.59286,32767
0.59317,32767
0.59347,32767
0.59380,32767
0.59407,32767
0.59435,32767
0.59464,32767
0.59492,32767
0.59519,32767
0.59548,32767
0.59576,32767
0.59606,32767
0.59636,32767
0.59668,32767
0.59703,32767
0.59739,32767
0.59768,32767
0.59798,32767
0.59828,32767
0.59858,32767
0.59887,32767
0.59918,32767
0.59947,32767
0.59976,32767
0.60005,32767
0.60031,32767
0.60058,32767
0.60086,32767
0.60118,32767
0.60146,32767
0.60174,32767
0.60206,32767
0.60233,32767
0.60262,32767
0.60294,32767
0.60324,32767
0.60350,32767
0.60382,32767
0.60411,32767
0.60442,32767
0.60471,32767
0.60499,32767
0.60529,32767
0.60558,32767
0.60587,32767
0.60619,32767
0.60649,32767
0.60676,32767
0.60706,32767
0.60736,32767
0.60767,32767
0.60792,32767
0.60822,32767
0.60850,32767
0.60880,32767
0.60907,32767
0.60936,32767
0.60964,32767
0.60992,32767
0.61021,32767
0.61050,32767
0.61081,32767
0.61111,32767
0.61140,32767
0.61167,32767
0.61212,32767
0.61244,32767
0.61272,32767
0.61302,32767
0.61329,32767
0.61358,32767
0.61383,32767
0.61413,32767
0.61445,32767
0.61474,32767
0.61508,32767
0.61537,32767
0.61569,32767
0.61596,32767
0.61625,32767
0.61656,32767
0.61685,32767
0.61714,32767
0.61743,32767
0.61768,32767
0.61795,32767
0.61823,32767
0.61850,32767
0.61881,32767
0.61910,32767
0.61935,32767
0.61962,32767
0.61995,32767
0.62024,32767
0.62055,32767
0.62081,32767
0.62110,32767
0.62139,32767
0.62168,32767
0.62198,32767
0.62226,32767
0.62256,32767
0.62283,32767
0.62311,32767
0.62341,32767
0.62371,32767
0.62397,32767
0.62426,32767
0.62454,32767
0.62481,32767
0.62510,32767
0.62539,32767
0.62568,32767
0.62597,32767
0.62626,32767
0.62656,32767
0.62686,32767
0.62713,32767
0.62741,32767
0.62774,32767
0.62804,32767
0.62832,32767
0.62860,32767
0.62890,32767
0.62921,32767
0.62949,32767
0.62984,32767
0.63012,32767
0.63037,32767
0.63070,32767
0.63099,32767
0.63129,32767
0.63158,32767
0.63186,32767
0.63216,32767
0.63246,32767
0.63275,32767
0.63309,32767
0.63339,32767
0.63369,32767
0.63398,32767
0.63427,32767
0.63456,32767
0.63485,32767
0.63520,32767
0.63549,32767
0.63577,32767
0.63606,32767
0.63635,32767
0.63666,32767
0.63695,32767
0.63725,32767
0.63756,32767
0.63794,32767
0.63823,32767
0.63851,32767
0.63881,32767
0.63906,32767
0.63935,32767
0.63963,32767
0.63995,32767
0.64021,32767
0.64049,32767
0.64079,32767
0.64108,32767
0.64138,32767
0.64168,32767
0.64197,32767
0.64225,32767
0.64258,32767
0.64289,32767
0.64320,32767
0.64346,32767
0.64375,32767
0.64406,32767
0.64435,32767
0.64464,32767
0.64493,32767
0.64523,32767
0.64549,32767
0.64583,32767
0.64612,32767
0.64647,32767
0.64672,32767
0.64697,32767
0.64726,32767
0.64754,32767
0.64783,32767
0.64810,32767
0.64839,32767
0.64867,32767
0.64895,32767
0.64925,32767
0.64956,32767
0.64985,32767
0.65010,32767
0.65035,32767
0.65066,32767
0.65095,32767
0.65120,32767
0.65145,32767
0.65172,32767
0.65197,32767
0.65221,32767
0.65249,32767
0.65278,32767
0.65308,32767
0.65332,32767
0.65357,32767
0.65382,32767
0.65407,32767
0.65432,32767
0.65461,32767
0.65495,32767
0.65520,32767
0.65546,32767
0.65575,32767
0.65606,32767
0.65630,32767
0.65656,32767
0.65683,32767
0.65712,32767
0.65741,32767
0.65770,32767
0.65797,32767
0.65827,32767
0.65857,32767
0.65884,32767
0.65909,32767
0.65937,32767
0.65968,32767
0.65993,32767
0.66018,32767
0.66045,32767
0.66072,32767
0.66099,32767
0.66131,32767
0.66160,32767
0.66189,32767
0.66218,32767
0.66243,32767
0.66272,32767
0.66298,32767
0.66328,32767
0.66358,32767
0.66386,32767
0.66420,32767
0.66445,32767
0.66471,32767
0.66497,32767
0.66524,32767
0.66556,32767
0.66580,32767
0.66606,32767
0.66635,32767
0.66666,32767
0.66695,32767
0.66724,32767
0.66756,32767
0.66786,32767
0.66816,32767
0.66845,32767
0.66870,32767
0.66895,32767
0.66924,32767
0.66955,32767
0.66980,32767
0.67007,32767
0.67033,32767
0.67060,32767
0.67084,32767
0.67109,32767
0.67134,32767
0.67161,32767
0.67196,32767
0.67224,32767
0.67258,32767
0.67282,32767
0.67312,32767
0.67341,32767
0.67366,32767
0.67392,32767
0.67420,32767
0.67447,32767
0.67474,32767
0.67506,32767
0.67535,32767
0.67563,32767
0.67593,32767
0.67622,32767
0.67651,32767
0.67678,32767
0.67709,32767
0.67737,32767
0.67768,32767
0.67793,32767
0.67818,32767
0.67843,32767
0.67870,32767
0.67895,32767
0.67924,32767
0.67957,32767
0.67982,32767
0.68008,32767
0.68037,32767
0.68070,32767
0.68099,32767
0.68133,32767
0.68162,32767
0.68195,32767
0.68224,32767
0.68255,32767
0.68281,32767
0.68310,32767
0.68339,32767
0.68368,32767
0.68398,32767
0.68426,32767
0.68456,32767
0.68485,32767
0.68516,32767
0.68546,32767
0.68583,32767
0.68612,32767
0.68643,32767
0.68674,32767
0.68701,32767
0.68733,32767
0.68761,32767
0.68793,32767
0.68822,32767
0.68850,32767
0.68881,32767
0.68908,32767
0.68937,32767
0.68972,32767
0.68999,32767
0.69024,32767
0.69058,32767
0.69087,32767
0.69120,32767
0.69149,32767
0.69183,32767
0.69211,32767
0.69241,32767
0.69270,32767
0.69299,32767
0.69334,32767
0.69362,32767
0.69392,32767
0.69421,32767
0.69450,32767
0.69482,32767
0.69509,32767
0.69537,32767
0.69569,32767
0.69598,32767
0.69626,32767
0.69657,32767
0.69685,32767
0.69713,32767
0.69741,32767
0.69771,32767
0.69813,32767
0.69842,32767
0.69868,32767
0.69898,32767
0.69926,32767
0.69956,32767
0.69990,32767
0.70019,32767
0.70050,32767
0.70077,32767
0.70106,32767
0.70135,32767
0.70164,32767
0.70193,32767
0.70221,32767
0.70249,32767
0.70281,32767
0.70311,32767
0.70339,32767
0.70368,32767
0.70398,32767
0.70427,32767
0.70456,32767
0.70485,32767
0.70516,32767
0.70543,32767
0.70572,32767
0.70601,32767
0.70632,32767
0.70658,32767
0.70687,32767
0.70720,32767
0.70749,32767
0.70783,32767
0.70811,32767
0.70845,32767
0.70881,32767
0.70916,32767
0.70982,32767
0.71014,32767
0.71043,32767
0.71072,32767
0.71102,32767
0.71131,32767
0.71157,32767
0.71183,32767
0.71210,32767
0.71239,32767
0.71268,32767
0.71293,32767
0.71318,32767
0.71343,32767
0.71368,32767
0.71393,32767
0.71420,32767
0.71448,32767
0.71480,32767
0.71507,32767
0.71535,32767
0.71564,32767
0.71590,32767
0.71615,32767
0.71640,32767
0.71666,32767
0.71692,32767
0.71718,32767
0.71747,32767
0.71773,32767
0.71805,32767
0.71837,32767
0.71866,32767
0.71891,32767
0.71915,32767
0.71940,32767
0.71968,32767
0.71993,32767
0.72020,32767
0.72047,32767
0.72074,32767
0.72114,32767
0.72146,32767
0.72172,32767
0.72198,32767
0.72228,32767
0.72255,32767
0.72280,32767
0.72307,32767
0.72335,32767
0.72365,32767
0.72391,32767
0.72415,32767
0.72442,32767
0.72468,32767
0.72493,32767
0.72518,32767
0.72543,32767
0.72568,32767
0.72594,32767
0.72620,32767
0.72649,32767
0.72680,32767
0.72714,32767
0.72748,32767
0.72778,32767
0.72806,32767
0.72833,32767
0.72858,32767
0.72885,32767
0.72908,32767
0.72936,32767
0.72969,32767
0.72997,32767
0.73021,32767
0.73046,32767
0.73073,32767
0.73105,32767
0.73130,32767
0.73158,32767
0.73186,32767
0.73219,32767
0.73244,32767
0.73270,32767
0.73297,32767
0.73322,32767
0.73348,32767
0.73380,32767
0.73405,32767
0.73430,32767
0.73460,32767
0.73489,32767
0.73515,32767
0.73540,32767
0.73565,32767
0.73590,32767
0.73615,32767
0.73646,32767
0.73677,32767
0.73705,32767
0.73730,32767
0.73758,32767
0.73786,32767
0.73820,32767
0.73846,32767
0.73874,32767
0.73907,32767
0.73934,32767
0.73961,32767
0.73995,32767
0.74022,32767
0.74046,32767
0.74075,32767
0.74107,32767
0.74132,32767
0.74160,32767
0.74185,32767
0.74211,32767
0.74245,32767
0.74272,32767
0.74299,32767
0.74330,32767
0.74357,32767
0.74385,32767
0.74410,32767
0.74434,32767
0.74460,32767
0.74486,32767
0.74521,32767
0.74586,32767
0.74612,32767
0.74645,32767
0.74671,32767
0.74697,32767
0.74722,32767
0.74749,32767
0.74784,32767
0.74811,32767
0.74845,32767
0.74872,32767
0.74896,32767
0.74925,32767
0.74958,32767
0.74988,32767
0.75021,32767
0.75050,32767
0.75082,32767
0.75113,32767
0.75142,32767
0.75172,32767
0.75205,32767
0.75245,32767
0.75282,32767
0.75311,32767
0.75345,32767
0.75377,32767
0.75408,32767
0.75440,32767
0.75468,32767
0.75500,32767
0.75533,32767
0.75563,32767
0.75593,32767
0.75622,32767
0.75653,32767
0.75681,32767
0.75712,32767
0.75743,32767
0.75780,32767
0.75811,32767
0.75843,32767
0.75876,32767
0.75905,32767
0.75936,32767
0.75967,32767
0.75999,32767
0.76026,32767
0.76059,32767
0.76086,32767
0.76118,32767
0.76145,32767
0.76180,32767
0.76208,32767
0.76238,32767
0.76271,32767
0.76302,32767
0.76359,32767
0.76395,32767
0.76426,32767
0.76455,32767
0.76483,32767
0.76512,32767
0.76543,32767
0.76569,32767
0.76596,32767
0.76625,32767
0.76654,32767
0.76683,32767
0.76711,32767
0.76741,32767
0.76771,32767
0.76803,32767
0.76858,32767
0.76898,32767
0.76932,32767
0.76961,32767
0.76988,32767
0.77020,32767
0.77050,32767
0.77082,32767
0.77114,32767
0.77145,32767
0.77177,32767
0.77212,32767
0.77242,32767
0.77272,32767
0.77296,32767
0.77323,32767
0.77357,32767
0.77382,32767
0.77409,32767
0.77436,32767
0.77468,32767
0.77495,32767
0.77521,32767
0.77549,32767
0.77582,32767
0.77607,32767
0.77634,32767
0.77661,32767
0.77694,32767
0.77724,32767
0.77757,32767
0.77785,32767
0.77810,32767
0.77835,32767
0.77865,32767
0.77891,32767
0.77918,32767
0.77944,32767
0.77972,32767
0.77996,32767
0.78024,32767
0.78057,32767
0.78094,32767
0.78153,32767
0.78185,32767
0.78213,32767
0.78243,32767
0.78272,32767
0.78299,32767
0.78330,32767
0.78358,32767
0.78382,32767
0.78417,32767
0.78447,32767
0.78476,32767
0.78503,32767
0.78528,32767
0.78553,32767
0.78577,32767
0.78602,32767
0.78629,32767
0.78657,32767
0.78684,32767
0.78711,32767
0.78738,32767
0.78765,32767
0.78795,32767
0.78819,32767
0.78845,32767
0.78872,32767
0.78896,32767
0.78924,32767
0.78957,32767
0.78984,32767
0.79011,32767
0.79044,32767
0.79072,32767
0.79101,32767
0.79127,32767
0.79153,32767
0.79177,32767
0.79205,32767
0.79230,32767
0.79257,32767
0.79284,32767
0.79311,32767
0.79336,32767
0.79370,32767
0.79399,32767
0.79432,32767
0.79457,32767
0.79483,32767
0.79509,32767
0.79535,32767
0.79561,32767
0.79592,32767
0.79619,32767
0.79645,32767
0.79670,32767
0.79699,32767
0.79732,32767
0.79758,32767
0.79788,32767
0.79818,32767
0.79843,32767
0.79874,32767
0.79931,32767
0.79963,32767
0.79992,32767
0.80019,32767
0.80047,32767
0.80074,32767
0.80105,32767
0.80130,32767
0.80158,32767
0.80182,32767
0.80209,32767
0.80237,32767
0.80269,32767
0.80297,32767
0.80323,32767
0.80349,32767
0.80382,32767
0.80407,32767
0.80432,32767
0.80459,32767
0.80483,32767
0.80512,32767
0.80537,32767
0.80570,32767
0.80599,32767
0.80632,32767
0.80659,32767
0.80684,32767
0.80712,32767
0.80736,32767
0.80768,32767
0.80794,32767
0.80820,32767
0.80846,32767
0.80874,32767
0.80907,32767
0.80934,32767
0.80961,32767
0.80995,32767
0.81022,32767
0.81046,32767
0.81073,32767
0.81098,32767
0.81122,32767
0.81147,32767
0.81174,32767
0.81207,32767
0.81232,32767
0.81260,32767
0.81283,32767
0.81310,32767
0.81335,32767
0.81362,32767
0.81393,32767
0.81418,32767
0.81443,32767
0.81472,32767
0.81498,32767
0.81554,32767
0.81591,32767
0.81619,32767
0.81645,32767
0.81674,32767
0.81707,32767
0.81732,32767
0.81760,32767
0.81787,32767
0.81818,32767
0.81843,32767
0.81870,32767
0.81898,32767
0.81925,32767
0.81955,32767
0.81982,32767
0.82012,32767
0.82038,32767
0.82065,32767
0.82091,32767
0.82118,32767
0.82142,32767
0.82170,32767
0.82197,32767
0.82223,32767
0.82257,32767
0.82284,32767
0.82313,32767
0.82340,32767
0.82365,32767
0.82391,32767
0.82417,32767
0.82442,32767
0.82470,32767
0.82497,32767
0.82523,32767
0.82557,32767
0.82585,32767
0.82613,32767
0.82640,32767
0.82665,32767
0.82691,32767
0.82717,32767
0.82742,32767
0.82770,32767
0.82794,32767
0.82822,32767
0.82846,32767
0.82874,32767
0.82907,32767
0.82932,32767
0.82957,32767
0.82983,32767
0.83011,32767
0.83042,32767
0.83070,32767
0.83095,32767
0.83120,32767
0.83144,32767
0.83172,32767
0.83199,32767
0.83230,32767
0.83255,32767
0.83283,32767
0.83309,32767
0.83336,32767
0.83370,32767
0.83395,32767
0.83422,32767
0.83447,32767
0.83472,32767
0.83500,32767
0.83528,32767
0.83553,32767
0.83579,32767
0.83607,32767
0.83632,32767
0.83658,32767
0.83687,32767
0.83719,32767
0.83748,32767
0.83776,32767
0.83804,32767
0.83829,32767
0.83856,32767
0.83884,32767
0.83911,32767
0.83942,32767
0.83970,32767
0.83995,32767
0.84023,32767
0.84050,32767
0.84081,32767
0.84110,32767
0.84135,32767
0.84160,32767
0.84192,32767
0.84221,32767
0.84249,32767
0.84274,32767
0.84306,32767
0.84333,32767
0.84361,32767
0.84387,32767
0.84418,32767
0.84444,32767
0.84473,32767
0.84498,32767
0.84529,32767
0.84558,32767
0.84588,32767
0.84618,32767
0.84648,32767
0.84675,32767
0.84703,32767
0.84732,32767
0.84764,32767
0.84791,32767
0.84819,32767
0.84849,32767
0.84881,32767
0.84908,32767
0.84935,32767
0.84962,32767
0.84993,32767
0.85018,32767
0.85047,32767
0.85071,32767
0.85100,32767
0.85131,32767
0.85160,32767
0.85186,32767
0.85209,32767
0.85236,32767
0.85265,32767
0.85295,32767
0.85322,32767
0.85351,32767
0.85380,32767
0.85405,32767
0.85432,32767
0.85460,32767
0.85489,32767
0.85516,32767
0.85545,32767
0.85575,32767
0.85606,32767
0.85630,32767
0.85657,32767
0.85682,32767
0.85707,32767
0.85738,32767
0.85770,32767
0.85795,32767
0.85820,32767
0.85845,32767
0.85870,32767
0.85895,32767
0.85922,32767
0.85949,32767
0.85980,32767
0.86006,32767
0.86036,32767
0.86064,32767
0.86091,32767
0.86120,32767
0.86145,32767
0.86170,32767
0.86195,32767
0.86224,32767
0.86252,32767
0.86278,32767
0.86308,32767
0.86333,32767
0.86362,32767
0.86395,32767
0.86420,32767
0.86445,32767
0.86470,32767
0.86495,32767
0.86520,32767
0.86549,32767
0.86580,32767
0.86606,32767
0.86636,32767
0.86664,32767
0.86693,32767
0.86722,32767
0.86748,32767
0.86772,32767
0.86798,32767
0.86824,32767
0.86855,32767
0.86882,32767
0.86907,32767
0.86933,32767
0.86962,32767
0.86993,32767
0.87022,32767
0.87047,32767
0.87073,32767
0.87099,32767
0.87132,32767
0.87159,32767
0.87186,32767
0.87218,32767
0.87246,32767
0.87274,32767
0.87300,32767
0.87332,32767
0.87358,32767
0.87386,32767
0.87417,32767
0.87445,32767
0.87474,32767
0.87508,32767
0.87536,32767
0.87567,32767
0.87595,32767
0.87620,32767
0.87645,32767
0.87675,32767
0.87705,32767
0.87731,32767
0.87756,32767
0.87784,32767
0.87811,32767
0.87840,32767
0.87868,32767
0.87893,32767
0.87918,32767
0.87943,32767
0.87968,32767
0.87995,32767
0.88020,32767
0.88045,32767
0.88074,32767
0.88105,32767
0.88130,32767
0.88156,32767
0.88182,32767
0.88207,32767
0.88235,32767
0.88261,32767
0.88291,32767
0.88320,32767
0.88349,32767
0.88382,32767
0.88407,32767
0.88432,32767
0.88458,32767
0.88487,32767
0.88520,32767
0.88549,32767
0.88582,32767
0.88607,32767
0.88633,32767
0.88657,32767
0.88685,32767
0.88712,32767
0.88741,32767
0.88771,32767
0.88799,32767
0.88833,32767
0.88860,32767
0.88883,32767
0.88911,32767
0.88941,32767
0.88966,32767
0.88995,32767
0.89021,32767
0.89049,32767
0.89082,32767
0.89108,32767
0.89136,32767
0.89162,32767
0.89194,32767
0.89223,32767
0.89250,32767
0.89286,32767
0.89319,32767
0.89345,32767
0.89373,32767
0.89404,32767
0.89430,32767
0.89455,32767
0.89480,32767
0.89506,32767
0.89530,32767
0.89555,32767
0.89582,32767
0.89612,32767
0.89643,32767
0.89668,32767
0.89694,32767
0.89722,32767
0.89746,32767
0.89772,32767
0.89798,32767
0.89824,32767
0.89855,32767
0.89880,32767
0.89910,32767
0.89935,32767
0.89959,32767
0.89988,32767
0.90020,32767
0.90047,32767
0.90072,32767
0.90098,32767
0.90124,32767
0.90155,32767
0.90180,32767
0.90206,32767
0.90230,32767
0.90256,32767
0.90281,32767
0.90308,32767
0.90335,32767
0.90364,32767
0.90391,32767
0.90416,32767
0.90445,32767
0.90470,32767
0.90499,32767
0.90533,32767
0.90558,32767
0.90588,32767
0.90620,32767
0.90645,32767
0.90670,32767
0.90698,32767
0.90728,32767
0.90757,32767
0.90785,32767
0.90814,32767
0.90846,32767
0.90871,32767
0.90901,32767
0.90933,32767
0.90963,32767
0.91000,32767
0.91030,32767
0.91056,32767
0.91094,32767
0.91126,32767
0.91155,32767
0.91186,32767
0.91219,32767
0.91256,32767
0.91293,32767
0.91329,32767
0.91361,32767
0.91392,32767
0.91419,32767
0.91446,32767
0.91474,32767
0.91506,32767
0.91534,32767
0.91561,32767
0.91589,32767
0.91618,32767
0.91647,32767
0.91676,32767
0.91706,32767
0.91735,32767
0.91764,32767
0.91793,32767
0.91822,32767
0.91852,32767
0.91881,32767
0.91911,32767
0.91939,32767
0.91966,32767
0.91995,32767
0.92024,32767
0.92058,32767
0.92087,32767
0.92118,32767
0.92148,32767
0.92179,32767
0.92208,32767
0.92238,32767
0.92268,32767
0.92296,32767
0.92320,32767
0.92345,32767
0.92373,32767
0.92400,32767
0.92437,32767
0.92467,32767
0.92494,32767
0.92534,32767
0.92563,32767
0.92601,32767
0.92632,32767
0.92660,32767
0.92689,32767
0.92716,32767
0.92745,32767
0.92774,32767
0.92807,32767
0.92836,32767
0.92866,32767
0.92897,32767
0.92927,32767
0.92955,32767
0.92982,32767
0.93009,32767
0.93037,32767
0.93066,32767
0.93093,32767
0.93125,32767
0.93155,32767
0.93190,32767
0.93223,32767
0.93252,32767
0.93286,32767
0.93320,32767
0.93352,32767
0.93387,32767
0.93421,32767
0.93452,32767
0.93486,32767
0.93522,32767
0.93556,32767
0.93596,32767
0.93631,32767
0.93666,32767
0.93699,32767
0.93733,32767
0.93767,32767
0.93798,32767
0.93835,32767
0.93871,32767
0.93910,32767
0.93946,32767
0.93977,32767
0.94016,32767
0.94049,32767
0.94082,32767
0.94129,32767
0.94165,32767
0.94197,32767
0.94232,32767
0.94266,32767
0.94294,32767
0.94337,32767
