t,tag,z,bias,value
4.3413,onset,23950,38229,76
4.3418,onset,23950,38229,24
4.3422,onset,23950,38229,59
4.3427,onset,23950,38229,-99
4.3432,onset,23950,38229,37
4.3438,onset,23950,38229,-50
4.3442,onset,23950,38229,64
4.3445,onset,23950,38229,3
4.3448,onset,23950,38229,44
4.3451,onset,23950,38229,30
4.3455,onset,23950,38229,-4
4.3458,onset,23950,38229,-78
4.3461,onset,23950,38229,-34
4.3487,onset,24000,38229,-78
4.3491,onset,24000,38229,-43
4.3494,onset,24000,38229,11
4.3497,onset,24000,38229,38
4.3501,onset,24000,38229,18
4.3504,onset,24000,38229,-10
4.3507,onset,24000,38229,-52
4.3511,onset,24000,38229,-25
4.3514,onset,24000,38229,4
4.3518,onset,24000,38229,31
4.3521,onset,24000,38229,1
4.3524,onset,24000,38229,-13
4.3527,onset,24000,38229,29
4.353,onset,24000,38229,34
4.3534,onset,24000,38229,-92
4.3537,onset,24000,38229,-117
4.3563,onset,24050,38229,-20
4.3566,onset,24050,38229,-21
4.3569,onset,24050,38229,-53
4.3576,onset,24050,38229,-12
4.3582,onset,24050,38229,-34
4.3589,onset,24050,38229,-1
4.3594,onset,24050,38229,23
4.3599,onset,24050,38229,37
4.3603,onset,24050,38229,0
4.3607,onset,24050,38229,39
4.3609,onset,24050,38229,98
4.3613,onset,24050,38229,28
4.3616,onset,24050,38229,-66
4.3619,onset,24050,38229,-77
4.3622,onset,24050,38229,4
4.3625,onset,24050,38229,7
4.3655,onset,24100,38229,50
4.3659,onset,24100,38229,40
4.3663,onset,24100,38229,-39
4.3666,onset,24100,38229,-19
4.367,onset,24100,38229,-36
4.3673,onset,24100,38229,18
4.3676,onset,24100,38229,12
4.3679,onset,24100,38229,80
4.3682,onset,24100,38229,27
4.3685,onset,24100,38229,76
4.3689,onset,24100,38229,-58
4.3692,onset,24100,38229,-95
4.3695,onset,24100,38229,-64
4.3698,onset,24100,38229,-24
4.3701,onset,24100,38229,-4
4.3705,onset,24100,38229,2
4.3735,onset,24150,38229,-81
4.3739,onset,24150,38229,-52
4.3744,onset,24150,38229,21
4.3749,onset,24150,38229,17
4.3753,onset,24150,38229,-13
4.3762,onset,24150,38229,-45
4.3767,onset,24150,38229,-56
4.3771,onset,24150,38229,85
4.3776,onset,24150,38229,10
4.378,onset,24150,38229,3
4.3784,onset,24150,38229,-26
4.3787,onset,24150,38229,111
4.379,onset,24150,38229,20
4.3794,onset,24150,38229,12
4.3798,onset,24150,38229,-44
4.3801,onset,24150,38229,41
4.3827,onset,24200,38229,-66
4.383,onset,24200,38229,-6
4.3833,onset,24200,38229,11
4.3836,onset,24200,38229,-16
4.3839,onset,24200,38229,39
4.3843,onset,24200,38229,61
4.3846,onset,24200,38229,50
4.3849,onset,24200,38229,12
4.3852,onset,24200,38229,-32
4.3856,onset,24200,38229,-63
4.3859,onset,24200,38229,-26
4.3862,onset,24200,38229,-49
4.3865,onset,24200,38229,6
4.3868,onset,24200,38229,25
4.3872,onset,24200,38229,40
4.3875,onset,24200,38229,20
4.3904,onset,24250,38229,-15
4.391,onset,24250,38229,53
4.3917,onset,24250,38229,-18
4.3923,onset,24250,38229,-7
4.3928,onset,24250,38229,-59
4.3933,onset,24250,38229,46
4.3938,onset,24250,38229,1
4.3941,onset,24250,38229,-24
4.3945,onset,24250,38229,-7
4.3948,onset,24250,38229,-35
4.3951,onset,24250,38229,-8
4.3953,onset,24250,38229,-11
4.3956,onset,24250,38229,-7
4.3959,onset,24250,38229,-56
4.3962,onset,24250,38229,-14
4.3966,onset,24250,38229,-45
4.3996,onset,24300,38229,38
4.3999,onset,24300,38229,45
4.4003,onset,24300,38229,-46
4.4007,onset,24300,38229,44
4.4011,onset,24300,38229,-69
4.4015,onset,24300,38229,8
4.4018,onset,24300,38229,-22
4.4021,onset,24300,38229,-14
4.4024,onset,24300,38229,36
4.4027,onset,24300,38229,11
4.4031,onset,24300,38229,7
4.4034,onset,24300,38229,-54
4.4037,onset,24300,38229,-98
4.4041,onset,24300,38229,-12
4.4044,onset,24300,38229,15
4.4047,onset,24300,38229,66
4.4077,onset,24350,38229,-16
4.4082,onset,24350,38229,-22
4.4089,onset,24350,38229,-71
4.4094,onset,24350,38229,11
4.4099,onset,24350,38229,40
4.4103,onset,24350,38229,-29
4.4107,onset,24350,38229,52
4.411,onset,24350,38229,-6
4.4113,onset,24350,38229,-17
4.4116,onset,24350,38229,29
4.4119,onset,24350,38229,48
4.4122,onset,24350,38229,23
4.4125,onset,24350,38229,37
4.4128,onset,24350,38229,-67
4.4132,onset,24350,38229,-96
4.4134,onset,24350,38229,12
4.4161,onset,24400,38229,-1
4.4165,onset,24400,38229,-17
4.4168,onset,24400,38229,3
4.4172,onset,24400,38229,52
4.4175,onset,24400,38229,-13
4.4179,onset,24400,38229,-20
4.4182,onset,24400,38229,-62
4.4186,onset,24400,38229,-16
4.4188,onset,24400,38229,27
4.4192,onset,24400,38229,-18
4.4196,onset,24400,38229,22
4.4199,onset,24400,38229,-35
4.4203,onset,24400,38229,-43
4.4206,onset,24400,38229,-1
4.421,onset,24400,38229,21
4.4213,onset,24400,38229,-50
4.4242,onset,24450,38229,-3
4.4247,onset,24450,38229,-21
4.4253,onset,24450,38229,5
4.4258,onset,24450,38229,-12
4.4264,onset,24450,38229,-52
4.4269,onset,24450,38229,-85
4.4274,onset,24450,38229,-33
4.4278,onset,24450,38229,84
4.4281,onset,24450,38229,-25
4.4285,onset,24450,38229,-47
4.4288,onset,24450,38229,5
4.4292,onset,24450,38229,61
4.4295,onset,24450,38229,45
4.4298,onset,24450,38229,6
4.4302,onset,24450,38229,-74
4.4305,onset,24450,38229,-46
4.4335,onset,24500,38229,-23
4.4339,onset,24500,38229,0
4.4342,onset,24500,38229,-9
4.4346,onset,24500,38229,-23
4.4349,onset,24500,38229,35
4.4353,onset,24500,38229,31
4.4356,onset,24500,38229,-15
4.436,onset,24500,38229,1
4.4363,onset,24500,38229,-68
4.4366,onset,24500,38229,-3
4.4369,onset,24500,38229,-66
4.4372,onset,24500,38229,4
4.4376,onset,24500,38229,48
4.4379,onset,24500,38229,7
4.4382,onset,24500,38229,62
4.4385,onset,24500,38229,0
4.4418,onset,24550,38229,47
4.4423,onset,24550,38229,109
4.4431,onset,24550,38229,78
4.4436,onset,24550,38229,-40
4.444,onset,24550,38229,-27
4.4443,onset,24550,38229,-7
4.4446,onset,24550,38229,31
4.445,onset,24550,38229,49
4.4453,onset,24550,38229,63
4.4456,onset,24550,38229,-10
4.4459,onset,24550,38229,48
4.4462,onset,24550,38229,-45
4.4465,onset,24550,38229,39
4.4469,onset,24550,38229,-80
4.4472,onset,24550,38229,-69
4.4475,onset,24550,38229,2
4.4505,onset,24600,38229,-11
4.4508,onset,24600,38229,10
4.4512,onset,24600,38229,6
4.4515,onset,24600,38229,4
4.4518,onset,24600,38229,-3
4.4522,onset,24600,38229,6
4.4526,onset,24600,38229,70
4.4529,onset,24600,38229,-69
4.4532,onset,24600,38229,-78
4.4536,onset,24600,38229,-33
4.4539,onset,24600,38229,-14
4.4543,onset,24600,38229,-16
4.4546,onset,24600,38229,-21
4.4549,onset,24600,38229,-43
4.4552,onset,24600,38229,-4
4.4557,onset,24600,38229,44
4.4594,onset,24650,38229,34
4.46,onset,24650,38229,-40
4.4605,onset,24650,38229,4
4.4609,onset,24650,38229,-26
4.4612,onset,24650,38229,-1
4.4616,onset,24650,38229,106
4.4619,onset,24650,38229,73
4.4622,onset,24650,38229,103
4.4625,onset,24650,38229,36
4.4628,onset,24650,38229,76
4.4631,onset,24650,38229,19
4.4634,onset,24650,38229,81
4.4637,onset,24650,38229,0
4.464,onset,24650,38229,43
4.4643,onset,24650,38229,0
4.4646,onset,24650,38229,-39
4.4674,onset,24700,38229,-53
4.4677,onset,24700,38229,47
4.468,onset,24700,38229,12
4.4684,onset,24700,38229,33
4.4687,onset,24700,38229,1
4.4691,onset,24700,38229,-90
4.4694,onset,24700,38229,-2
4.4697,onset,24700,38229,-35
4.47,onset,24700,38229,-25
4.4703,onset,24700,38229,-12
4.4707,onset,24700,38229,27
4.471,onset,24700,38229,72
4.4713,onset,24700,38229,57
4.4716,onset,24700,38229,-41
4.4719,onset,24700,38229,50
4.4722,onset,24700,38229,-15
4.4757,onset,24750,38229,-38
4.4762,onset,24750,38229,-16
4.4767,onset,24750,38229,-30
4.4771,onset,24750,38229,-13
4.4774,onset,24750,38229,-20
4.4777,onset,24750,38229,-15
4.478,onset,24750,38229,-57
4.4783,onset,24750,38229,-6
4.4786,onset,24750,38229,0
4.4789,onset,24750,38229,-10
4.4792,onset,24750,38229,-36
4.4795,onset,24750,38229,41
4.4798,onset,24750,38229,3
4.4801,onset,24750,38229,56
4.4804,onset,24750,38229,64
4.4807,onset,24750,38229,-10
4.4833,onset,24800,38229,-1
4.4837,onset,24800,38229,43
4.484,onset,24800,38229,16
4.4844,onset,24800,38229,-1
4.4847,onset,24800,38229,-40
4.485,onset,24800,38229,-28
4.4853,onset,24800,38229,-41
4.4858,onset,24800,38229,15
4.4861,onset,24800,38229,-44
4.4864,onset,24800,38229,-82
4.4867,onset,24800,38229,-52
4.487,onset,24800,38229,-41
4.4874,onset,24800,38229,3
4.4877,onset,24800,38229,-4
4.4879,onset,24800,38229,-5
4.4883,onset,24800,38229,-7
4.4913,onset,24850,38229,73
4.4917,onset,24850,38229,-82
4.4923,onset,24850,38229,80
4.4928,onset,24850,38229,-35
4.4933,onset,24850,38229,30
4.4938,onset,24850,38229,-22
4.4943,onset,24850,38229,-35
4.4949,onset,24850,38229,-34
4.4952,onset,24850,38229,-31
4.4956,onset,24850,38229,-13
4.4959,onset,24850,38229,-73
4.4962,onset,24850,38229,10
4.4966,onset,24850,38229,12
4.497,onset,24850,38229,-41
4.4973,onset,24850,38229,-29
4.4977,onset,24850,38229,39
4.5005,onset,24900,38229,-4
4.5008,onset,24900,38229,-90
4.5012,onset,24900,38229,-5
4.5016,onset,24900,38229,21
4.5019,onset,24900,38229,-29
4.5022,onset,24900,38229,-81
4.5025,onset,24900,38229,-11
4.5028,onset,24900,38229,-108
4.5032,onset,24900,38229,-61
4.5036,onset,24900,38229,13
4.5039,onset,24900,38229,-42
4.5042,onset,24900,38229,-33
4.5046,onset,24900,38229,-67
4.5049,onset,24900,38229,-46
4.5052,onset,24900,38229,35
4.5055,onset,24900,38229,2
4.5084,onset,24950,38229,-33
4.509,onset,24950,38229,39
4.5094,onset,24950,38229,52
4.5098,onset,24950,38229,-26
4.5102,onset,24950,38229,86
4.5107,onset,24950,38229,-34
4.5111,onset,24950,38229,55
4.5115,onset,24950,38229,-18
4.512,onset,24950,38229,11
4.5124,onset,24950,38229,-1
4.5127,onset,24950,38229,30
4.5131,onset,24950,38229,-63
4.5134,onset,24950,38229,-12
4.5138,onset,24950,38229,44
4.5141,onset,24950,38229,37
4.5143,onset,24950,38229,22
4.5171,onset,25000,38229,20
4.5174,onset,25000,38229,33
4.5176,onset,25000,38229,35
4.518,onset,25000,38229,34
4.5183,onset,25000,38229,-18
4.5186,onset,25000,38229,6
4.5189,onset,25000,38229,44
4.5192,onset,25000,38229,21
4.5195,onset,25000,38229,-46
4.5198,onset,25000,38229,-86
4.5201,onset,25000,38229,-44
4.5204,onset,25000,38229,-51
4.5207,onset,25000,38229,-104
4.521,onset,25000,38229,-54
4.5213,onset,25000,38229,-18
4.5216,onset,25000,38229,-74
4.5244,onset,25050,38229,-6
4.5249,onset,25050,38229,-4
4.5257,onset,25050,38229,43
4.5264,onset,25050,38229,79
4.527,onset,25050,38229,-37
4.5274,onset,25050,38229,52
4.5279,onset,25050,38229,27
4.5283,onset,25050,38229,73
4.5286,onset,25050,38229,55
4.529,onset,25050,38229,44
4.5293,onset,25050,38229,-15
4.5296,onset,25050,38229,16
4.5299,onset,25050,38229,31
4.5302,onset,25050,38229,7
4.5306,onset,25050,38229,62
4.5309,onset,25050,38229,68
4.5338,onset,25100,38229,-24
4.5341,onset,25100,38229,33
4.5345,onset,25100,38229,8
4.5348,onset,25100,38229,-38
4.5351,onset,25100,38229,0
4.5354,onset,25100,38229,-42
4.5357,onset,25100,38229,-35
4.5361,onset,25100,38229,-9
4.5364,onset,25100,38229,-8
4.5367,onset,25100,38229,-24
4.5371,onset,25100,38229,-81
4.5374,onset,25100,38229,-55
4.5377,onset,25100,38229,-54
4.538,onset,25100,38229,-33
4.5383,onset,25100,38229,-39
4.5386,onset,25100,38229,11
4.542,onset,25150,38229,25
4.5424,onset,25150,38229,9
4.543,onset,25150,38229,-13
4.5435,onset,25150,38229,-18
4.5441,onset,25150,38229,-13
4.5445,onset,25150,38229,25
4.5448,onset,25150,38229,-9
4.5451,onset,25150,38229,-69
4.5454,onset,25150,38229,-23
4.5457,onset,25150,38229,-71
4.5461,onset,25150,38229,-10
4.5464,onset,25150,38229,-7
4.5467,onset,25150,38229,89
4.547,onset,25150,38229,19
4.5473,onset,25150,38229,-2
4.5476,onset,25150,38229,19
4.5503,onset,25200,38229,84
4.5506,onset,25200,38229,-20
4.5509,onset,25200,38229,-26
4.5512,onset,25200,38229,-67
4.5516,onset,25200,38229,-8
4.5518,onset,25200,38229,-90
4.5521,onset,25200,38229,-28
4.5525,onset,25200,38229,-40
4.5528,onset,25200,38229,-78
4.5531,onset,25200,38229,-20
4.5534,onset,25200,38229,19
4.5537,onset,25200,38229,-11
4.554,onset,25200,38229,14
4.5543,onset,25200,38229,60
4.5546,onset,25200,38229,0
4.5549,onset,25200,38229,-34
4.5581,onset,25250,38229,-42
4.5589,onset,25250,38229,10
4.5595,onset,25250,38229,-119
4.5599,onset,25250,38229,-5
4.5603,onset,25250,38229,-45
4.5607,onset,25250,38229,84
4.5611,onset,25250,38229,6
4.5614,onset,25250,38229,68
4.5617,onset,25250,38229,63
4.562,onset,25250,38229,37
4.5623,onset,25250,38229,39
4.5626,onset,25250,38229,29
4.5628,onset,25250,38229,10
4.5631,onset,25250,38229,2
4.5634,onset,25250,38229,26
4.5637,onset,25250,38229,16
4.5663,onset,25300,38229,-58
4.5666,onset,25300,38229,-22
4.5669,onset,25300,38229,-61
4.5672,onset,25300,38229,-17
4.5676,onset,25300,38229,6
4.5679,onset,25300,38229,-4
4.5682,onset,25300,38229,8
4.5685,onset,25300,38229,20
4.5688,onset,25300,38229,70
4.5691,onset,25300,38229,1
4.5694,onset,25300,38229,-65
4.5698,onset,25300,38229,17
4.5702,onset,25300,38229,-63
4.5707,onset,25300,38229,2
4.5711,onset,25300,38229,-11
4.5714,onset,25300,38229,-25
4.5741,onset,25350,38229,52
4.5746,onset,25350,38229,18
4.575,onset,25350,38229,-78
4.5755,onset,25350,38229,54
4.576,onset,25350,38229,-27
4.5765,onset,25350,38229,-71
4.577,onset,25350,38229,24
4.5774,onset,25350,38229,-20
4.5777,onset,25350,38229,44
4.578,onset,25350,38229,-17
4.5783,onset,25350,38229,54
4.5787,onset,25350,38229,0
4.5789,onset,25350,38229,23
4.5792,onset,25350,38229,-63
4.5796,onset,25350,38229,-61
4.5799,onset,25350,38229,1
4.5825,onset,25400,38229,-78
4.5828,onset,25400,38229,-18
4.5832,onset,25400,38229,-22
4.5835,onset,25400,38229,-71
4.5838,onset,25400,38229,-9
4.5841,onset,25400,38229,12
4.5844,onset,25400,38229,51
4.5848,onset,25400,38229,33
4.5851,onset,25400,38229,-103
4.5855,onset,25400,38229,-92
4.5858,onset,25400,38229,31
4.5861,onset,25400,38229,-56
4.5864,onset,25400,38229,4
4.5867,onset,25400,38229,10
4.587,onset,25400,38229,-36
4.5873,onset,25400,38229,54
4.5901,onset,25450,38229,-7
4.5904,onset,25450,38229,-49
4.5908,onset,25450,38229,-12
4.5913,onset,25450,38229,-10
4.5921,onset,25450,38229,-2
4.5925,onset,25450,38229,37
4.5929,onset,25450,38229,-97
4.5934,onset,25450,38229,-17
4.5938,onset,25450,38229,-23
4.5941,onset,25450,38229,24
4.5945,onset,25450,38229,95
4.5948,onset,25450,38229,47
4.5951,onset,25450,38229,-28
4.5954,onset,25450,38229,-66
4.5958,onset,25450,38229,-67
4.5961,onset,25450,38229,-20
4.5987,onset,25500,38229,-79
4.599,onset,25500,38229,-27
4.5993,onset,25500,38229,-76
4.5996,onset,25500,38229,-42
4.6,onset,25500,38229,-21
4.6003,onset,25500,38229,-16
4.6007,onset,25500,38229,-17
4.601,onset,25500,38229,-43
4.6013,onset,25500,38229,-31
4.6017,onset,25500,38229,10
4.602,onset,25500,38229,26
4.6023,onset,25500,38229,30
4.6026,onset,25500,38229,67
4.6029,onset,25500,38229,35
4.6032,onset,25500,38229,17
4.6035,onset,25500,38229,-58
4.6065,onset,25550,38229,16
4.6068,onset,25550,38229,-14
4.6076,onset,25550,38229,-78
4.6081,onset,25550,38229,-1
4.6089,onset,25550,38229,-1
4.6094,onset,25550,38229,-55
4.6098,onset,25550,38229,8
4.6102,onset,25550,38229,-24
4.6106,onset,25550,38229,0
4.6109,onset,25550,38229,83
4.6112,onset,25550,38229,-71
4.6116,onset,25550,38229,-99
4.6119,onset,25550,38229,-5
4.6122,onset,25550,38229,23
4.6125,onset,25550,38229,16
4.6128,onset,25550,38229,-24
4.6159,onset,25600,38229,30
4.6163,onset,25600,38229,-10
4.6167,onset,25600,38229,49
4.6171,onset,25600,38229,-89
4.6174,onset,25600,38229,-23
4.6181,onset,25600,38229,10
4.6185,onset,25600,38229,-26
4.619,onset,25600,38229,-43
4.6194,onset,25600,38229,-43
4.6197,onset,25600,38229,-7
4.62,onset,25600,38229,16
4.6203,onset,25600,38229,5
4.6207,onset,25600,38229,26
4.6209,onset,25600,38229,31
4.6213,onset,25600,38229,16
4.6216,onset,25600,38229,-32
4.6249,onset,25650,38229,-20
4.6254,onset,25650,38229,38
4.6259,onset,25650,38229,12
4.6263,onset,25650,38229,-16
4.6267,onset,25650,38229,77
4.6271,onset,25650,38229,-9
4.6275,onset,25650,38229,-18
4.6278,onset,25650,38229,68
4.6281,onset,25650,38229,77
4.6284,onset,25650,38229,20
4.6287,onset,25650,38229,11
4.629,onset,25650,38229,67
4.6293,onset,25650,38229,3
4.6296,onset,25650,38229,-57
4.6299,onset,25650,38229,7
4.6302,onset,25650,38229,11
4.633,onset,25700,38229,25
4.6334,onset,25700,38229,19
4.6337,onset,25700,38229,12
4.6341,onset,25700,38229,-68
4.6344,onset,25700,38229,-11
4.6347,onset,25700,38229,6
4.635,onset,25700,38229,43
4.6353,onset,25700,38229,64
4.6357,onset,25700,38229,37
4.6361,onset,25700,38229,4
4.6364,onset,25700,38229,-26
4.6367,onset,25700,38229,11
4.6371,onset,25700,38229,1
4.6374,onset,25700,38229,-23
4.6377,onset,25700,38229,-39
4.6381,onset,25700,38229,-26
4.641,onset,25750,38229,4
4.6418,onset,25750,38229,20
4.6425,onset,25750,38229,14
4.643,onset,25750,38229,2
4.6435,onset,25750,38229,17
4.6438,onset,25750,38229,-31
4.6442,onset,25750,38229,53
4.6445,onset,25750,38229,45
4.6449,onset,25750,38229,54
4.6452,onset,25750,38229,-27
4.6455,onset,25750,38229,12
4.6458,onset,25750,38229,-53
4.6461,onset,25750,38229,20
4.6465,onset,25750,38229,26
4.6468,onset,25750,38229,55
4.6471,onset,25750,38229,30
4.6502,onset,25800,38229,-24
4.6505,onset,25800,38229,-9
4.6508,onset,25800,38229,-5
4.6512,onset,25800,38229,11
4.6515,onset,25800,38229,44
4.6519,onset,25800,38229,-31
4.6522,onset,25800,38229,-27
4.6525,onset,25800,38229,1
4.653,onset,25800,38229,12
4.6534,onset,25800,38229,1
4.6537,onset,25800,38229,-5
4.6541,onset,25800,38229,-40
4.6545,onset,25800,38229,-84
4.6549,onset,25800,38229,47
4.6553,onset,25800,38229,-29
4.6556,onset,25800,38229,7
4.6589,onset,25850,38229,35
4.6593,onset,25850,38229,15
4.6597,onset,25850,38229,42
4.6601,onset,25850,38229,-16
4.6604,onset,25850,38229,-21
4.6609,onset,25850,38229,-75
4.6613,onset,25850,38229,-19
4.6616,onset,25850,38229,-47
4.662,onset,25850,38229,63
4.6623,onset,25850,38229,-4
4.6626,onset,25850,38229,50
4.6629,onset,25850,38229,0
4.6633,onset,25850,38229,-39
4.6637,onset,25850,38229,27
4.6641,onset,25850,38229,13
4.6645,onset,25850,38229,-52
4.6671,onset,25900,38229,-116
4.6674,onset,25900,38229,-31
4.6676,onset,25900,38229,-3
4.6679,onset,25900,38229,-83
4.6682,onset,25900,38229,-31
4.6685,onset,25900,38229,-20
4.6688,onset,25900,38229,-19
4.6691,onset,25900,38229,-60
4.6694,onset,25900,38229,-34
4.6697,onset,25900,38229,-76
4.67,onset,25900,38229,-43
4.6703,onset,25900,38229,-30
4.6706,onset,25900,38229,-105
4.6709,onset,25900,38229,-49
4.6712,onset,25900,38229,-79
4.6715,onset,25900,38229,-29
4.6745,onset,25950,38229,-60
4.6751,onset,25950,38229,-20
4.6755,onset,25950,38229,41
4.6762,onset,25950,38229,-85
4.6766,onset,25950,38229,19
4.6772,onset,25950,38229,-46
4.6777,onset,25950,38229,82
4.6781,onset,25950,38229,-11
4.6785,onset,25950,38229,32
4.6788,onset,25950,38229,-2
4.6791,onset,25950,38229,-13
4.6794,onset,25950,38229,-77
4.6797,onset,25950,38229,-33
4.68,onset,25950,38229,-74
4.6803,onset,25950,38229,-97
4.6806,onset,25950,38229,-37
4.6837,onset,26000,38229,55
4.6839,onset,26000,38229,38
4.6843,onset,26000,38229,55
4.6846,onset,26000,38229,3
4.6849,onset,26000,38229,40
4.6852,onset,26000,38229,2
4.6855,onset,26000,38229,-71
4.6858,onset,26000,38229,-27
4.6861,onset,26000,38229,-86
4.6864,onset,26000,38229,-65
4.6867,onset,26000,38229,-8
4.687,onset,26000,38229,-107
4.6873,onset,26000,38229,-36
4.6876,onset,26000,38229,-44
4.6879,onset,26000,38229,-42
4.6882,onset,26000,38229,-28
4.6923,onset,26050,38229,-59
4.6927,onset,26050,38229,-38
4.6933,onset,26050,38229,14
4.6937,onset,26050,38229,-1
4.6942,onset,26050,38229,-4
4.6945,onset,26050,38229,61
4.6948,onset,26050,38229,61
4.6951,onset,26050,38229,90
4.6954,onset,26050,38229,64
4.6958,onset,26050,38229,-37
4.6961,onset,26050,38229,-74
4.6964,onset,26050,38229,-57
4.6967,onset,26050,38229,-61
4.697,onset,26050,38229,-36
4.6973,onset,26050,38229,-11
4.6976,onset,26050,38229,-74
4.7003,onset,26100,38229,8
4.7007,onset,26100,38229,12
4.701,onset,26100,38229,35
4.7013,onset,26100,38229,21
4.7016,onset,26100,38229,-11
4.7019,onset,26100,38229,-15
4.7023,onset,26100,38229,-46
4.7026,onset,26100,38229,-13
4.7029,onset,26100,38229,-5
4.7032,onset,26100,38229,-5
4.7035,onset,26100,38229,9
4.7038,onset,26100,38229,-12
4.7042,onset,26100,38229,-32
4.7044,onset,26100,38229,30
4.7048,onset,26100,38229,-19
4.7051,onset,26100,38229,40
4.7081,onset,26150,38229,-16
4.7087,onset,26150,38229,17
4.7092,onset,26150,38229,14
4.7098,onset,26150,38229,43
4.7102,onset,26150,38229,43
4.7105,onset,26150,38229,-15
4.7109,onset,26150,38229,21
4.7113,onset,26150,38229,50
4.7117,onset,26150,38229,-63
4.712,onset,26150,38229,-77
4.7123,onset,26150,38229,-48
4.7126,onset,26150,38229,-34
4.713,onset,26150,38229,16
4.7133,onset,26150,38229,37
4.7136,onset,26150,38229,-6
4.714,onset,26150,38229,-64
4.7168,onset,26200,38229,-46
4.7171,onset,26200,38229,18
4.7175,onset,26200,38229,59
4.7178,onset,26200,38229,-98
4.7182,onset,26200,38229,-46
4.7185,onset,26200,38229,14
4.7188,onset,26200,38229,5
4.7192,onset,26200,38229,21
4.7195,onset,26200,38229,44
4.7198,onset,26200,38229,-11
4.7201,onset,26200,38229,-37
4.7204,onset,26200,38229,-89
4.7207,onset,26200,38229,-66
4.721,onset,26200,38229,-105
4.7213,onset,26200,38229,-36
4.7216,onset,26200,38229,-75
4.7252,onset,26250,38229,11
4.7258,onset,26250,38229,6
4.7263,onset,26250,38229,-6
4.7267,onset,26250,38229,-32
4.7271,onset,26250,38229,33
4.7275,onset,26250,38229,41
4.7278,onset,26250,38229,-60
4.7281,onset,26250,38229,-8
4.7284,onset,26250,38229,-29
4.7287,onset,26250,38229,-9
4.729,onset,26250,38229,-3
4.7293,onset,26250,38229,-33
4.7296,onset,26250,38229,-52
4.7299,onset,26250,38229,-96
4.7302,onset,26250,38229,-57
4.7306,onset,26250,38229,-4
4.7333,onset,26300,38229,46
4.7336,onset,26300,38229,43
4.734,onset,26300,38229,-105
4.7344,onset,26300,38229,43
4.7348,onset,26300,38229,66
4.7352,onset,26300,38229,-27
4.7357,onset,26300,38229,33
4.7362,onset,26300,38229,31
4.7365,onset,26300,38229,-31
4.7369,onset,26300,38229,-50
4.7373,onset,26300,38229,-14
4.7376,onset,26300,38229,41
4.7379,onset,26300,38229,59
4.7382,onset,26300,38229,-4
4.7385,onset,26300,38229,-75
4.7388,onset,26300,38229,6
4.7422,onset,26350,38229,26
4.7435,onset,26350,38229,-6
4.7441,onset,26350,38229,-61
4.7445,onset,26350,38229,-22
4.7449,onset,26350,38229,40
4.7452,onset,26350,38229,20
4.7456,onset,26350,38229,24
4.7459,onset,26350,38229,39
4.7463,onset,26350,38229,-8
4.7466,onset,26350,38229,3
4.7469,onset,26350,38229,26
4.7473,onset,26350,38229,27
4.7476,onset,26350,38229,-39
4.7479,onset,26350,38229,0
4.7484,onset,26350,38229,-27
4.7488,onset,26350,38229,-5
4.7519,onset,26400,38229,69
4.7522,onset,26400,38229,3
4.7525,onset,26400,38229,-74
4.7528,onset,26400,38229,-22
4.7531,onset,26400,38229,-52
4.7534,onset,26400,38229,-105
4.7538,onset,26400,38229,-48
4.7541,onset,26400,38229,-22
4.7544,onset,26400,38229,18
4.7547,onset,26400,38229,-1
4.755,onset,26400,38229,30
4.7555,onset,26400,38229,78
4.7558,onset,26400,38229,-34
4.7561,onset,26400,38229,5
4.7564,onset,26400,38229,35
4.7567,onset,26400,38229,-22
4.7597,onset,26450,38229,27
4.7601,onset,26450,38229,-20
4.7605,onset,26450,38229,-41
4.7608,onset,26450,38229,26
4.7611,onset,26450,38229,9
4.7614,onset,26450,38229,4
4.7616,onset,26450,38229,1
4.7619,onset,26450,38229,-21
4.7622,onset,26450,38229,10
4.7625,onset,26450,38229,-22
4.7628,onset,26450,38229,-31
4.7631,onset,26450,38229,-22
4.7634,onset,26450,38229,-29
4.7636,onset,26450,38229,-69
4.7639,onset,26450,38229,1
4.7642,onset,26450,38229,-89
4.7669,onset,26500,38229,-61
4.7673,onset,26500,38229,-110
4.7676,onset,26500,38229,-21
4.7679,onset,26500,38229,7
4.7682,onset,26500,38229,42
4.7685,onset,26500,38229,24
4.769,onset,26500,38229,4
4.7694,onset,26500,38229,17
4.7699,onset,26500,38229,-6
4.7703,onset,26500,38229,-24
4.7707,onset,26500,38229,-78
4.771,onset,26500,38229,11
4.7713,onset,26500,38229,8
4.7717,onset,26500,38229,26
4.772,onset,26500,38229,-7
4.7723,onset,26500,38229,-54
4.7756,onset,26550,38229,46
4.7761,onset,26550,38229,-8
4.7765,onset,26550,38229,-5
4.7768,onset,26550,38229,30
4.7771,onset,26550,38229,26
4.7775,onset,26550,38229,58
4.7779,onset,26550,38229,-29
4.7783,onset,26550,38229,79
4.7786,onset,26550,38229,81
4.7789,onset,26550,38229,53
4.7793,onset,26550,38229,61
4.7797,onset,26550,38229,1
4.7801,onset,26550,38229,-65
4.7804,onset,26550,38229,-67
4.7808,onset,26550,38229,4
4.7811,onset,26550,38229,31
4.7837,onset,26600,38229,-85
4.784,onset,26600,38229,-62
4.7843,onset,26600,38229,-12
4.7846,onset,26600,38229,11
