t,cycle,phase,z,adc
4.1249,1,in,30640,-20.8
4.1291,1,in,30644,-61.6
4.1331,1,in,30648,-24.4
4.137,1,in,30652,18.6
4.1413,1,in,30656,-24.8
4.146,1,in,30660,-44.6
4.1506,1,in,30664,15
4.1551,1,in,30668,7.4
4.159,1,in,30672,-30.4
4.1629,1,in,30676,-10.4
4.1679,1,in,30680,37
4.1718,1,in,30684,38.8
4.1755,1,in,30688,-8.6
4.1794,1,in,30692,-17.4
4.1832,1,in,30696,44.2
4.187,1,in,30700,-3.4
4.191,1,in,30704,-17.6
4.1947,1,in,30708,-37.6
4.1988,1,in,30712,2.8
4.203,1,in,30716,19.6
4.2072,1,in,30720,8.6
4.2116,1,in,30724,19
4.2161,1,in,30728,-16.8
4.2211,1,in,30732,-1.4
4.2256,1,in,30736,15.4
4.23,1,in,30740,-56.4
4.2341,1,in,30744,-37.2
4.2387,1,in,30748,16.4
4.2436,1,in,30752,-31.2
4.2485,1,in,30756,-19
4.2531,1,in,30760,1
4.2575,1,in,30764,-30.8
4.2621,1,in,30768,7
4.2662,1,in,30772,-23
4.2707,1,in,30776,22
4.2758,1,in,30780,6.8
4.2807,1,in,30784,-7.6
4.2857,1,in,30788,25
4.2903,1,in,30792,-12.8
4.2947,1,in,30796,20.4
4.299,1,in,30800,15.4
4.3035,1,in,30804,-4.4
4.3082,1,in,30808,22.8
4.3132,1,in,30812,-20
4.3176,1,in,30816,2.6
4.3227,1,in,30820,-23.4
4.3278,1,in,30824,-17.8
4.3328,1,in,30828,0.2
4.3377,1,in,30832,-6.8
4.3423,1,in,30836,10.4
4.3472,1,in,30840,-35.8
4.3524,1,in,30844,5.2
4.3576,1,in,30848,0.8
4.3623,1,in,30852,2.4
4.3667,1,in,30856,-28.2
4.3713,1,in,30860,21
4.3762,1,in,30864,35.2
4.3809,1,in,30868,26.8
4.3852,1,in,30872,20.2
4.3903,1,in,30876,18.8
4.3951,1,in,30880,-6.2
4.4004,1,in,30884,13
4.4053,1,in,30888,16.2
4.4099,1,in,30892,-30.8
4.4144,1,in,30896,-27.4
4.4188,1,in,30900,24
4.4232,1,in,30904,-58.2
4.4278,1,in,30908,-8
4.4318,1,in,30912,-24
4.4367,1,in,30916,-27.6
4.4409,1,in,30920,-38.8
4.4454,1,in,30924,-21.6
4.4501,1,in,30928,12.8
4.4554,1,in,30932,8.4
4.4599,1,in,30936,0.2
4.4646,1,in,30940,10.6
4.4695,1,in,30944,32.8
4.474,1,in,30948,-23.6
4.4786,1,in,30952,-1.8
4.4835,1,in,30956,29.4
4.4887,1,in,30960,10.8
4.4933,1,in,30964,-15.4
4.4977,1,in,30968,-24.8
4.5023,1,in,30972,-4.4
4.5078,1,in,30976,-55.2
4.5128,1,in,30980,-11.2
4.5183,1,in,30984,31.4
4.5232,1,in,30988,-11.6
4.5281,1,in,30992,21.2
4.5327,1,in,30996,-4.8
4.5373,1,in,31000,-11.4
4.5419,1,in,31004,25.4
4.5466,1,in,31008,0.2
4.5514,1,in,31012,35.2
4.556,1,in,31016,-35.2
4.5608,1,in,31020,-24.6
4.5653,1,in,31024,-13.8
4.5695,1,in,31028,2
4.5736,1,in,31032,-3.4
4.5774,1,in,31036,-17.8
4.5819,1,in,31040,2.4
4.586,1,in,31044,15
4.5903,1,in,31048,20.2
4.5941,1,in,31052,21
4.598,1,in,31056,3.4
4.6017,1,in,31060,-6.4
4.6055,1,in,31064,-6.8
4.6091,1,in,31068,9
4.6134,1,in,31072,0.2
4.6175,1,in,31076,23.2
4.6214,1,in,31080,20.8
4.6256,1,in,31084,40.4
4.6294,1,in,31088,-10.8
4.6332,1,in,31092,43.4
4.637,1,in,31096,-5.6
4.6415,1,in,31100,-46.8
4.646,1,in,31104,16.6
4.6503,1,in,31108,35.8
4.6547,1,in,31112,4.8
4.6593,1,in,31116,-5
4.6644,1,in,31120,-22
4.6699,1,in,31124,18.8
4.6745,1,in,31128,14.4
4.6789,1,in,31132,-21.6
4.6834,1,in,31136,2.4
4.6884,1,in,31140,-15.4
4.6932,1,in,31144,31.4
4.6974,1,in,31148,-24.4
4.7017,1,in,31152,-4
4.7061,1,in,31156,-12.8
4.7108,1,in,31160,-54.8
4.7152,1,in,31164,-3.6
4.7198,1,in,31168,23
4.7245,1,in,31172,8.8
4.7298,1,in,31176,-29
4.7342,1,in,31180,16.4
4.7385,1,in,31184,2
4.7431,1,in,31188,-0.2
4.7476,1,in,31192,-42
4.7522,1,in,31196,48.2
4.7563,1,in,31200,27.2
4.7606,1,in,31204,28.8
4.7646,1,in,31208,-19.6
4.7691,1,in,31212,-33
4.774,1,in,31216,-4.4
4.7786,1,in,31220,-36.6
4.7834,1,in,31224,-15.2
4.7881,1,in,31228,-2.2
4.7928,1,in,31232,-23.8
4.7978,1,in,31236,-5.8
4.8025,1,in,31240,19.6
4.8067,1,in,31244,-30.2
4.8108,1,in,31248,-40.6
4.8146,1,in,31252,12.8
4.8186,1,in,31256,6.2
4.8226,1,in,31260,5.6
4.8267,1,in,31264,29
4.8308,1,in,31268,-22.6
4.8348,1,in,31272,-36.6
4.8391,1,in,31276,21.8
4.8437,1,in,31280,-1.8
4.8486,1,in,31284,8.2
4.8532,1,in,31288,34.2
4.8585,1,in,31292,-13.6
4.8638,1,in,31296,-8.8
4.8684,1,in,31300,-2.4
4.8732,1,in,31304,-7.8
4.8786,1,in,31308,-26
4.8834,1,in,31312,38.6
4.8881,1,in,31316,5.4
4.8924,1,in,31320,5.8
4.8967,1,in,31324,-28.2
4.9014,1,in,31328,-21
4.9055,1,in,31332,-44
4.9096,1,in,31336,-49
4.9138,1,in,31340,22.8
4.9181,1,in,31344,-35.6
4.9224,1,in,31348,-9
4.9279,1,in,31352,-23.4
4.9332,1,in,31356,5.6
4.9376,1,in,31360,19.2
4.9425,1,in,31364,-2
4.9472,1,in,31368,-15
4.9518,1,in,31372,-6.2
4.9558,1,in,31376,-26.8
4.9598,1,in,31380,-47.4
4.9638,1,in,31384,-14.8
4.9676,1,in,31388,11.4
4.9714,1,in,31392,-6.8
4.9752,1,in,31396,4.6
4.979,1,in,31400,11.8
4.9828,1,in,31404,52.8
4.9868,1,in,31408,3.4
4.9908,1,in,31412,-45
4.9948,1,in,31416,-36.6
4.9992,1,in,31420,-15
5.0035,1,in,31424,44.4
5.008,1,in,31428,-9.2
5.0122,1,in,31432,0
5.0164,1,in,31436,8.2
5.0209,1,in,31440,7
5.0258,1,in,31444,-17.8
5.0302,1,in,31448,-18.2
5.035,1,in,31452,-30.6
5.0393,1,in,31456,2
5.0438,1,in,31460,-2.4
5.048,1,in,31464,14.6
5.0519,1,in,31468,29
5.0565,1,in,31472,-0.4
5.0602,1,in,31476,-31
5.0641,1,in,31480,-16.4
5.0677,1,in,31484,6.8
5.0719,1,in,31488,-40.8
5.0756,1,in,31492,-23
5.0803,1,in,31496,-17.2
5.0842,1,in,31500,1
5.0881,1,in,31504,-7.8
5.0925,1,in,31508,-12.2
5.0967,1,in,31512,23
5.1007,1,in,31516,25.2
5.1052,1,in,31520,-5.6
5.1097,1,in,31524,1.4
5.1149,1,in,31528,-49.4
5.1198,1,in,31532,27.2
5.1244,1,in,31536,-26.4
5.1293,1,in,31540,-13
5.1347,1,in,31544,1.2
5.1393,1,in,31548,3
5.1438,1,in,31552,-28.4
5.1481,1,in,31556,-4
5.1524,1,in,31560,9.6
5.157,1,in,31564,-49
5.1615,1,in,31568,-23.8
5.1658,1,in,31572,6.2
5.1703,1,in,31576,5.6
5.1746,1,in,31580,54.2
5.1788,1,in,31584,-13.4
5.1833,1,in,31588,-3.8
5.1881,1,in,31592,34.6
5.1926,1,in,31596,-39.4
5.1979,1,in,31600,-8.8
5.2026,1,in,31604,9.8
5.2075,1,in,31608,-30
5.2122,1,in,31612,-69.6
5.217,1,in,31616,17.8
5.2219,1,in,31620,11.6
5.2266,1,in,31624,-40.8
5.2316,1,in,31628,4.6
5.2364,1,in,31632,-16.4
5.241,1,in,31636,-11
5.2462,1,in,31640,-16.8
5.2509,1,in,31644,-5.8
5.2562,1,in,31648,18.2
5.2612,1,in,31652,-15.4
5.2667,1,in,31656,11.6
5.272,1,in,31660,11.6
5.2778,1,in,31664,-12.2
5.2831,1,in,31668,8.4
5.2884,1,in,31672,-14.4
5.294,1,in,31676,-9.2
5.2994,1,in,31680,-40.2
5.3043,1,in,31684,12.2
5.3092,1,in,31688,-22.6
5.314,1,in,31692,-10
5.3187,1,in,31696,1
5.3231,1,in,31700,-14
5.3279,1,in,31704,-30.2
5.3323,1,in,31708,-49.6
5.3371,1,in,31712,16.8
5.3416,1,in,31716,-19.8
5.3466,1,in,31720,-20.2
5.3511,1,in,31724,-6.8
5.3561,1,in,31728,-17
5.3604,1,in,31732,-21.2
5.3648,1,in,31736,3.8
5.3691,1,in,31740,59.8
5.3737,1,in,31744,8.4
5.3785,1,in,31748,-21.8
5.3835,1,in,31752,2
5.388,1,in,31756,35.2
5.3932,1,in,31760,-2.2
5.3981,1,in,31764,-13.8
5.4032,1,in,31768,1.8
5.4077,1,in,31772,-4.6
5.4123,1,in,31776,-26.8
5.4173,1,in,31780,-4.6
5.4225,1,in,31784,0.8
5.4271,1,in,31788,3.4
5.4321,1,in,31792,-13.2
5.4371,1,in,31796,36.8
5.4416,1,in,31800,-4
5.4468,1,in,31804,-19.2
5.4514,1,in,31808,30.4
5.4565,1,in,31812,10.4
5.461,1,in,31816,-32.4
5.4657,1,in,31820,-12
5.4711,1,in,31824,-6.4
5.476,1,in,31828,-12.6
5.481,1,in,31832,3.6
5.4862,1,in,31836,2.6
5.4915,1,in,31840,-31
5.4963,1,in,31844,-1.8
5.5013,1,in,31848,-18.4
5.5066,1,in,31852,4.4
5.5113,1,in,31856,-24
5.5157,1,in,31860,-3.2
5.5207,1,in,31864,1.6
5.5254,1,in,31868,10
5.5302,1,in,31872,29
5.5351,1,in,31876,1.4
5.5401,1,in,31880,-31
5.5448,1,in,31884,-5.4
5.5493,1,in,31888,-5.2
5.5539,1,in,31892,13.2
5.5587,1,in,31896,8.6
5.5646,1,in,31900,13.2
5.569,1,in,31904,11.4
5.5739,1,in,31908,-34.2
5.5788,1,in,31912,-9.8
5.5835,1,in,31916,4.4
5.5878,1,in,31920,-49.2
5.5928,1,in,31924,-16.4
5.5977,1,in,31928,9.2
5.602,1,in,31932,18.8
5.6065,1,in,31936,-18.4
5.6109,1,in,31940,11.8
5.6159,1,in,31944,7.2
5.6214,1,in,31948,26.4
5.6258,1,in,31952,-31
5.6302,1,in,31956,-30.6
5.6355,1,in,31960,-10.8
5.6398,1,in,31964,-18.2
5.6445,1,in,31968,-6.2
5.6495,1,in,31972,15.6
5.6544,1,in,31976,43.6
5.6592,1,in,31980,10.4
5.6639,1,in,31984,41.2
5.6689,1,in,31988,13.8
5.6732,1,in,31992,-16.6
5.6782,1,in,31996,14.8
5.6829,1,in,32000,-20.6
5.6873,1,in,32004,32.2
5.6917,1,in,32008,57
5.6961,1,in,32012,46.4
5.7006,1,in,32016,13.4
5.7053,1,in,32020,-11.2
5.7097,1,in,32024,6.2
5.7144,1,in,32028,24.2
5.7191,1,in,32032,21.6
5.7244,1,in,32036,20.4
5.729,1,in,32040,-4.8
5.7339,1,in,32044,9.2
5.739,1,in,32048,8.4
5.743,1,in,32052,39
5.7473,1,in,32056,8.2
5.7513,1,in,32060,5.4
5.7554,1,in,32064,15.8
5.7594,1,in,32068,16.2
5.7638,1,in,32072,40.4
5.7679,1,in,32076,4.2
5.7723,1,in,32080,32.6
5.777,1,in,32084,10.8
5.7813,1,in,32088,-9.2
5.787,1,in,32092,40.6
5.7915,1,in,32096,-6.2
5.7967,1,in,32100,50.4
5.8013,1,in,32104,9.4
5.8065,1,in,32108,10.4
5.8115,1,in,32112,-18
5.8162,1,in,32116,64
5.8212,1,in,32120,5.8
5.8253,1,in,32124,29.8
5.83,1,in,32128,5
5.8348,1,in,32132,1.4
5.8395,1,in,32136,19.2
5.8447,1,in,32140,3.2
5.8502,1,in,32144,24.4
5.855,1,in,32148,26
5.8598,1,in,32152,1
5.8645,1,in,32156,57.4
5.8695,1,in,32160,48.4
5.8744,1,in,32164,13.6
5.8787,1,in,32168,-11.2
5.884,1,in,32172,-5.4
5.8897,1,in,32176,31.2
5.8948,1,in,32180,35.6
5.8995,1,in,32184,13
5.9044,1,in,32188,28.8
5.9092,1,in,32192,10.4
5.9141,1,in,32196,14.4
5.9188,1,in,32200,22.8
5.9233,1,in,32204,108.2
5.9278,1,in,32208,38
5.9322,1,in,32212,51.4
5.9369,1,in,32216,34.8
5.9409,1,in,32220,77.4
5.945,1,in,32224,29.2
5.9495,1,in,32228,54.6
5.9539,1,in,32232,66.8
5.9582,1,in,32236,62
5.9624,1,in,32240,50.2
5.9665,1,in,32244,75.4
5.9707,1,in,32248,57.6
5.9751,1,in,32252,24.2
5.9792,1,in,32256,42
5.9835,1,in,32260,49
5.988,1,in,32264,80.6
5.9932,1,in,32268,72.2
5.9976,1,in,32272,41.8
6.0016,1,in,32276,89.2
6.0057,1,in,32280,57.6
6.0099,1,in,32284,62
6.0142,1,in,32288,101.8
6.0183,1,in,32292,109
6.0225,1,in,32296,93.6
6.0264,1,in,32300,116.6
6.0305,1,in,32304,164.6
6.0346,1,in,32308,182.4
6.0386,1,in,32312,132
6.0421,1,in,32316,124.6
6.0474,1,in,32320,175.2
6.0515,1,in,32324,250.6
6.0556,1,in,32328,226
6.06,1,in,32332,286.4
6.0646,1,in,32336,262.6
6.0694,1,in,32340,510.6
6.0737,1,in,32344,493.4
6.0777,1,in,32348,529.4
6.0827,1,in,32352,594.8
6.0867,1,in,32356,557.6
6.0908,1,in,32360,576.8
6.0952,1,in,32364,551.4
6.0996,1,in,32368,569.6
6.1034,1,in,32372,638.2
6.1075,1,in,32376,426.6
6.1117,1,in,32380,259.6
6.1157,1,in,32384,285.4
6.1198,1,in,32388,311.8
6.1239,1,in,32392,270.2
6.128,1,in,32396,295.6
6.132,1,in,32400,307.8
6.137,1,in,32404,252.4
6.141,1,in,32408,216.4
6.1448,1,in,32412,305.6
6.1492,1,in,32416,285
6.1545,1,in,32420,312.6
6.1585,1,in,32424,273.2
6.1625,1,in,32428,294.8
6.1667,1,in,32432,391.2
6.1722,1,in,32436,390.4
6.1772,1,in,32440,550.8
6.1821,1,in,32444,512.4
6.1863,1,in,32448,546.2
6.1909,1,in,32452,395.4
6.1947,1,in,32456,508.2
6.1983,1,in,32460,613.8
6.2021,1,in,32464,682
6.2065,1,in,32468,612.2
6.2109,1,in,32472,616.2
6.2152,1,in,32476,660.6
6.2198,1,in,32480,734
6.224,1,in,32484,648.2
6.2284,1,in,32488,701.4
6.2328,1,in,32492,766
6.2369,1,in,32496,664.2
6.2406,1,in,32500,626.6
6.2456,1,in,32504,606.8
6.2496,1,in,32508,670.8
6.2537,1,in,32512,721.6
6.2578,1,in,32516,579.4
6.2628,1,in,32520,580
6.2673,1,in,32524,636.6
6.2714,1,in,32528,625
6.2754,1,in,32532,715.8
6.2801,1,in,32536,668.6
6.2846,1,in,32540,620
6.2888,1,in,32544,686.8
6.2934,1,in,32548,787.8
6.2981,1,in,32552,894.6
6.3035,1,in,32556,1074.6
6.3079,1,out,32552,1017.2
6.3125,1,out,32548,1020.6
6.3173,1,out,32544,1120.6
6.3221,1,out,32540,1077.8
6.3267,1,out,32536,1032.2
6.3304,1,out,32532,1093.8
6.3342,1,out,32528,1067.6
6.3377,1,out,32524,1044.2
6.3413,1,out,32520,1073.2
6.3448,1,out,32516,926.2
6.3483,1,out,32512,956.8
6.3519,1,out,32508,1083.8
6.3557,1,out,32504,1154.8
6.3592,1,out,32500,1151.6
6.3632,1,out,32496,1200.6
6.3673,1,out,32492,1283.2
6.3711,1,out,32488,1111.6
6.3751,1,out,32484,1186.4
6.3789,1,out,32480,1125.8
6.3827,1,out,32476,1138
6.3866,1,out,32472,1234.6
6.3908,1,out,32468,1203.4
6.3942,1,out,32464,1193.6
6.3976,1,out,32460,1230.6
6.4011,1,out,32456,1190.4
6.405,1,out,32452,1207.2
6.4089,1,out,32448,1178.8
6.4132,1,out,32444,1248.2
6.4167,1,out,32440,1249.6
6.4203,1,out,32436,1253.6
6.424,1,out,32432,1242.2
6.4278,1,out,32428,1289
6.4314,1,out,32424,1285.4
6.4352,1,out,32420,1293.2
6.4392,1,out,32416,1282.8
6.443,1,out,32412,1397.8
6.447,1,out,32408,1411.2
6.4508,1,out,32404,1394.4
6.4544,1,out,32400,1361.6
6.4581,1,out,32396,1195
6.4619,1,out,32392,1130
6.4657,1,out,32388,1169.4
6.4697,1,out,32384,1248
6.4735,1,out,32380,1165.2
6.477,1,out,32376,1191.4
6.4808,1,out,32372,1219.6
6.4854,1,out,32368,1194.2
6.4896,1,out,32364,1193.2
6.494,1,out,32360,1188.4
6.498,1,out,32356,1731.2
6.5024,1,out,32352,1884.2
6.5069,1,out,32348,1704.8
6.5119,1,out,32344,1856.2
6.5162,1,out,32340,1715.6
6.5199,1,out,32336,1588.4
6.5235,1,out,32332,1569.8
6.5281,1,out,32328,1499
6.5323,1,out,32324,1539.4
6.5364,1,out,32320,1660.2
6.5404,1,out,32316,1649
6.5445,1,out,32312,1614.6
6.5488,1,out,32308,1520.4
6.5529,1,out,32304,1584.2
6.557,1,out,32300,1522.4
6.5609,1,out,32296,1498.6
6.5646,1,out,32292,1488
6.5687,1,out,32288,1497.2
6.5725,1,out,32284,1466.4
6.5768,1,out,32280,1508
6.5814,1,out,32276,1495.6
6.586,1,out,32272,1495.6
6.5908,1,out,32268,1509.8
6.5949,1,out,32264,1458.8
6.5993,1,out,32260,1683.2
6.6038,1,out,32256,1750
6.6079,1,out,32252,1659.2
6.6122,1,out,32248,1561
6.6164,1,out,32244,1715.2
6.6208,1,out,32240,1572.6
6.6251,1,out,32236,1548.8
6.6297,1,out,32232,1561
6.6346,1,out,32228,1476.6
6.6391,1,out,32224,1500.4
6.6433,1,out,32220,1571.2
6.6475,1,out,32216,1597.8
6.6518,1,out,32212,1509.6
6.6562,1,out,32208,1563.4
6.6604,1,out,32204,1535.2
6.6646,1,out,32200,1535.8
6.6687,1,out,32196,1336
6.6732,1,out,32192,1381.8
6.6776,1,out,32188,1331
6.6822,1,out,32184,1340.2
6.6866,1,out,32180,1388.4
6.6907,1,out,32176,1306.8
6.695,1,out,32172,1280
6.6992,1,out,32168,1343.6
6.7031,1,out,32164,1294
6.7071,1,out,32160,1336.8
6.7107,1,out,32156,1337.2
6.7143,1,out,32152,1296.4
6.718,1,out,32148,1348.4
6.7221,1,out,32144,1295.4
6.7262,1,out,32140,1328.2
6.7306,1,out,32136,1380.8
6.7348,1,out,32132,1352.6
6.7395,1,out,32128,1303.8
6.7443,1,out,32124,1219.4
6.7487,1,out,32120,1249.4
6.7526,1,out,32116,1261
6.7568,1,out,32112,1258
6.7608,1,out,32108,1277.6
6.7651,1,out,32104,1301.8
6.7701,1,out,32100,1446.4
6.7743,1,out,32096,1369
6.7786,1,out,32092,1342
6.7828,1,out,32088,1330.8
6.7868,1,out,32084,1354.2
6.7909,1,out,32080,1361.6
6.7949,1,out,32076,1263.6
6.7991,1,out,32072,1307
6.8031,1,out,32068,1344.6
6.8075,1,out,32064,1380.6
6.8115,1,out,32060,1269.6
6.8155,1,out,32056,1260.2
6.8197,1,out,32052,1350
6.8242,1,out,32048,1286.8
6.8287,1,out,32044,1317
6.833,1,out,32040,1312.4
6.837,1,out,32036,1438.8
6.8413,1,out,32032,1314.8
6.8456,1,out,32028,1366
6.8496,1,out,32024,1265.8
6.8536,1,out,32020,1327.6
6.8581,1,out,32016,1318.4
6.8627,1,out,32012,1290.4
6.8674,1,out,32008,1296
6.8715,1,out,32004,1285.6
6.8756,1,out,32000,1337.8
6.8798,1,out,31996,1401.4
6.8842,1,out,31992,1327.8
6.8884,1,out,31988,1358
6.8928,1,out,31984,1294.6
6.8972,1,out,31980,1305.8
6.9014,1,out,31976,1366.2
6.9057,1,out,31972,1292.4
6.9101,1,out,31968,1306
6.9145,1,out,31964,1385.4
6.9185,1,out,31960,1414.2
6.9226,1,out,31956,1421.6
6.9263,1,out2,31906,1417.4
6.9303,1,out2,31856,1444.6
6.9346,1,out2,31806,1381.2
6.9384,1,out2,31756,1329.2
6.9427,1,out2,31706,1374
6.9474,1,out2,31656,1343.2
6.9518,1,out2,31606,1314.4
6.9564,1,out2,31556,1250.6
6.9612,1,out2,31506,1265
6.9655,1,out2,31456,1298.4
6.9701,1,out2,31406,1200
6.9747,1,out2,31356,1193
6.9791,1,out2,31306,1131.8
6.9832,1,out2,31256,1210.6
6.9877,1,out2,31206,1347.2
6.992,1,out2,31156,1171
6.9964,1,out2,31106,1494.2
7.0009,1,out2,31056,1096.2
7.0048,1,out2,31006,1029.6
7.009,1,out2,30956,1183.2
7.0136,1,out2,30906,1211.4
7.0183,1,out2,30856,1121.4
7.0227,1,out2,30806,1093.2
7.0272,1,out2,30756,1469.8
7.0316,1,out2,30706,1386
7.0356,1,out2,30656,1886.8
7.0404,1,out2,30606,1318.2
7.0451,1,out2,30556,1079.8
7.0493,1,out2,30506,983
7.0538,1,out2,30456,851.2
7.0584,1,out2,30406,632.2
7.0629,1,out2,30356,508.6
7.0672,1,out2,30306,548.2
7.071,1,out2,30256,429.2
7.0754,1,out2,30206,154.2
7.0799,1,out2,30156,100.8
7.0843,2,in,30156,44.8
7.0887,2,in,30160,6
7.0932,2,in,30164,47
7.0976,2,in,30168,50.4
7.1022,2,in,30172,73
7.1065,2,in,30176,17.8
7.1111,2,in,30180,9.8
7.1153,2,in,30184,77.2
7.12,2,in,30188,43.6
7.1246,2,in,30192,23.6
7.1287,2,in,30196,10.8
7.1331,2,in,30200,53.4
7.1374,2,in,30204,70.8
7.1413,2,in,30208,24.4
7.1459,2,in,30212,-18.2
7.1507,2,in,30216,34.8
7.1553,2,in,30220,45.2
7.16,2,in,30224,29.2
7.1646,2,in,30228,5.6
7.1687,2,in,30232,36.6
7.1731,2,in,30236,9
7.1774,2,in,30240,20.2
7.1815,2,in,30244,18
7.186,2,in,30248,34.2
7.1904,2,in,30252,22.2
7.1948,2,in,30256,3.4
7.1995,2,in,30260,38.8
7.2037,2,in,30264,21.4
7.2085,2,in,30268,0.8
7.2133,2,in,30272,8.8
7.2173,2,in,30276,-14.6
7.2218,2,in,30280,30.6
7.226,2,in,30284,-17.2
7.2301,2,in,30288,-0.4
7.2346,2,in,30292,42.8
7.2388,2,in,30296,60.6
7.244,2,in,30300,44
7.2483,2,in,30304,38.4
7.2526,2,in,30308,38
7.2573,2,in,30312,-30.4
7.2616,2,in,30316,-5.6
7.2656,2,in,30320,-11
7.2699,2,in,30324,50.8
7.2745,2,in,30328,21.4
7.2792,2,in,30332,11.6
7.2833,2,in,30336,-0.4
7.2874,2,in,30340,-16.6
7.2919,2,in,30344,19
7.2965,2,in,30348,-26.4
7.3012,2,in,30352,51
7.3058,2,in,30356,43.8
7.3096,2,in,30360,4
7.3139,2,in,30364,43.2
7.3182,2,in,30368,41.8
7.3224,2,in,30372,-1.2
7.327,2,in,30376,9.8
7.3314,2,in,30380,38
7.3354,2,in,30384,-7.8
7.3405,2,in,30388,35.4
7.3449,2,in,30392,-15.4
7.3502,2,in,30396,9.4
7.3545,2,in,30400,7.6
7.3593,2,in,30404,48
7.3638,2,in,30408,50.8
7.3684,2,in,30412,15.6
7.3725,2,in,30416,10.8
7.3764,2,in,30420,4
7.3812,2,in,30424,-22
7.3857,2,in,30428,22
7.3905,2,in,30432,12.2
7.3941,2,in,30436,-12.8
7.3979,2,in,30440,-4.2
7.4016,2,in,30444,21
7.4061,2,in,30448,54.4
7.4103,2,in,30452,24.4
7.4148,2,in,30456,-4.8
7.4191,2,in,30460,-10.6
7.4236,2,in,30464,-10
7.4281,2,in,30468,-35.8
7.4322,2,in,30472,39
7.4363,2,in,30476,96.4
7.4403,2,in,30480,28.2
7.4442,2,in,30484,17.8
7.4483,2,in,30488,-3.6
7.4522,2,in,30492,68.8
7.4567,2,in,30496,-33.4
7.4608,2,in,30500,-13.8
7.4652,2,in,30504,33.4
7.4697,2,in,30508,10.2
7.4742,2,in,30512,-6.2
7.4787,2,in,30516,17.4
7.4836,2,in,30520,55.4
7.4875,2,in,30524,40.6
7.4921,2,in,30528,-4.6
7.4974,2,in,30532,8.4
7.5021,2,in,30536,71
7.5064,2,in,30540,-8.2
7.511,2,in,30544,33
7.5154,2,in,30548,-1.2
7.5198,2,in,30552,42
7.5243,2,in,30556,0.8
7.5281,2,in,30560,11.2
7.5324,2,in,30564,48.2
7.5362,2,in,30568,13.2
7.5404,2,in,30572,7.4
7.5457,2,in,30576,-23.4
7.5505,2,in,30580,22.2
7.5552,2,in,30584,27.4
7.5608,2,in,30588,5.2
7.5657,2,in,30592,27.4
7.5703,2,in,30596,10.6
7.5748,2,in,30600,40.4
7.5791,2,in,30604,-44.4
7.5834,2,in,30608,32.6
7.5878,2,in,30612,13.8
7.5928,2,in,30616,10.6
7.5973,2,in,30620,41
7.6018,2,in,30624,-5.8
7.6059,2,in,30628,-0.2
7.6102,2,in,30632,6.8
7.6149,2,in,30636,65.8
7.619,2,in,30640,50.2
7.6229,2,in,30644,18
7.6267,2,in,30648,25.2
7.6307,2,in,30652,71.2
7.635,2,in,30656,33.8
7.6387,2,in,30660,45.8
7.6425,2,in,30664,14.4
7.6459,2,in,30668,-24
7.6497,2,in,30672,32
7.6533,2,in,30676,43.8
7.6573,2,in,30680,22.2
7.661,2,in,30684,16.8
7.6651,2,in,30688,-1
7.6699,2,in,30692,56.8
7.6743,2,in,30696,3.2
7.6783,2,in,30700,21.4
7.6823,2,in,30704,71
7.6873,2,in,30708,0.8
7.692,2,in,30712,12.8
7.6965,2,in,30716,-4.4
7.701,2,in,30720,28.2
7.7055,2,in,30724,35.4
7.7098,2,in,30728,-5.2
7.7142,2,in,30732,-9
7.7187,2,in,30736,10.2
7.7229,2,in,30740,34.2
7.7268,2,in,30744,39.8
7.7309,2,in,30748,50.2
7.735,2,in,30752,13.4
7.7395,2,in,30756,38.6
7.744,2,in,30760,-2.2
7.7482,2,in,30764,62
7.7527,2,in,30768,80.8
7.7574,2,in,30772,13.6
7.7618,2,in,30776,57.4
7.7664,2,in,30780,-16.2
7.7708,2,in,30784,43.8
7.7751,2,in,30788,54
7.7795,2,in,30792,6
7.7841,2,in,30796,65.2
7.7883,2,in,30800,-12.2
7.7931,2,in,30804,14.4
7.7976,2,in,30808,50
7.802,2,in,30812,0.6
7.8059,2,in,30816,44
7.81,2,in,30820,55.8
7.8141,2,in,30824,27.2
7.818,2,in,30828,18.4
7.8219,2,in,30832,9.4
7.8261,2,in,30836,-20.2
7.8304,2,in,30840,42.8
7.8348,2,in,30844,17
7.8389,2,in,30848,-26.8
7.8436,2,in,30852,-6.4
7.8483,2,in,30856,43.6
7.8523,2,in,30860,70.6
7.8565,2,in,30864,10.4
7.8606,2,in,30868,43.2
7.8643,2,in,30872,30.6
7.8686,2,in,30876,20.8
7.8725,2,in,30880,37.6
7.8767,2,in,30884,-23.2
7.8806,2,in,30888,-7.8
7.8852,2,in,30892,49
7.8892,2,in,30896,66.2
7.8936,2,in,30900,9.6
7.8979,2,in,30904,29.6
7.9028,2,in,30908,27.2
7.9074,2,in,30912,-15
7.9118,2,in,30916,16.2
7.9163,2,in,30920,24.4
7.9216,2,in,30924,31.8
7.9264,2,in,30928,20.4
7.9319,2,in,30932,6
7.9367,2,in,30936,56.4
7.9415,2,in,30940,4.4
7.9463,2,in,30944,47.8
7.9512,2,in,30948,60.4
7.9564,2,in,30952,25.2
7.9611,2,in,30956,46.6
7.9654,2,in,30960,57
7.9708,2,in,30964,43.8
7.9759,2,in,30968,36.6
7.9806,2,in,30972,18.2
