t,cycle,phase,z,adc
7.8082,0,find,60528,40.2
7.8126,0,find,60544,-13.8
7.8172,0,find,60560,-18.6
7.8217,0,find,60576,30.2
7.8258,0,find,60592,4.8
7.8294,0,find,60608,-43
7.8331,0,find,60624,-54.8
7.838,0,find,60640,12.8
7.8427,0,find,60656,20.4
7.8469,0,find,60672,-9
7.851,0,find,60688,4.8
7.8564,0,find,60704,16.6
7.8605,0,find,60720,-18
7.8649,0,find,60736,8
7.8695,0,find,60752,12.4
7.8751,0,find,60768,15
7.8792,0,find,60784,-4
7.8842,0,find,60800,-27.8
7.8887,0,find,60816,9.6
7.893,0,find,60832,11.2
7.8963,0,find,60848,-17.6
7.9001,0,find,60864,-34.8
7.904,0,find,60880,16.8
7.909,0,find,60896,23.6
7.914,0,find,60912,4.6
7.9179,0,find,60928,2.8
7.9222,0,find,60944,1.2
7.9266,0,find,60960,4.8
7.9308,0,find,60976,-15
7.935,0,find,60992,-13.2
7.939,0,find,61008,-2.4
7.9433,0,find,61024,-6.4
7.9477,0,find,61040,1
7.9522,0,find,61056,24
7.9558,0,find,61072,-13.8
7.9599,0,find,61088,4.6
7.9642,0,find,61104,-14.2
7.9691,0,find,61120,-13.4
7.9732,0,find,61136,8.2
7.9772,0,find,61152,-16.8
7.9819,0,find,61168,-20
7.986,0,find,61184,-10.6
7.9896,0,find,61200,3.6
7.994,0,find,61216,-5.2
7.9998,0,find,61232,-10.2
8.0037,0,find,61248,14
8.0076,0,find,61264,-10
8.0119,0,find,61280,-18.4
8.0179,0,find,61296,-40.2
8.0225,0,find,61312,46.6
8.0271,0,find,61328,5.6
8.0316,0,find,61344,-7.4
8.0366,0,find,61360,3.2
8.041,0,find,61376,-22.4
8.0457,0,find,61392,19.4
8.0502,0,find,61408,-12.4
8.0549,0,find,61424,-1.2
8.0596,0,find,61440,-9.4
8.0645,0,find,61456,-30
8.0697,0,find,61472,24.4
8.0749,0,find,61488,10.6
8.0798,0,find,61504,-10.6
8.0841,0,find,61520,-16.6
8.0901,0,find,61536,6.4
8.0949,0,find,61552,-0.4
8.1,0,find,61568,-18.8
8.1047,0,find,61584,7.6
8.1095,0,find,61600,17
8.1144,0,find,61616,-40.6
8.1194,0,find,61632,3.8
8.1243,0,find,61648,17.4
8.1294,0,find,61664,6.2
8.1342,0,find,61680,-15.8
8.1387,0,find,61696,6.2
8.1436,0,find,61712,-16.2
8.1483,0,find,61728,26.6
8.1536,0,find,61744,-1.2
8.1583,0,find,61760,-12.4
8.1639,0,find,61776,-23.6
8.1687,0,find,61792,-0.6
8.1732,0,find,61808,8.2
8.1781,0,find,61824,-1.6
8.1825,0,find,61840,-21
8.1869,0,find,61856,-4
8.1915,0,find,61872,14.8
8.1967,0,find,61888,-17.2
8.2014,0,find,61904,-18
8.206,0,find,61920,24.6
8.2109,0,find,61936,-0.4
8.2165,0,find,61952,-27.4
8.2209,0,find,61968,2
8.2254,0,find,61984,18.6
8.2301,0,find,62000,3.2
8.2352,0,lost,32768,3.6
