t,cycle,phase,z,adc
3.528,0,find,17952,6.4
3.5319,0,find,17968,-13.8
3.5357,0,find,17984,-20.6
3.5397,0,find,18000,-41
3.543,0,find,18016,-12.6
3.5468,0,find,18032,-27
3.55,0,find,18048,-22.6
3.5538,0,find,18064,40
3.5574,0,find,18080,-3.6
3.5612,0,find,18096,8.4
3.5651,0,find,18112,32
3.5694,0,find,18128,30.6
3.573,0,find,18144,17.6
3.5771,0,find,18160,-19.6
3.5808,0,find,18176,-0.8
3.5843,0,find,18192,1.4
3.5882,0,find,18208,5.8
3.5921,0,find,18224,27
3.5959,0,find,18240,-9.2
3.5991,0,find,18256,-10.2
3.6033,0,find,18272,18
3.607,0,find,18288,9.2
3.6102,0,find,18304,-1
3.6137,0,find,18320,-17
3.6174,0,find,18336,-34
3.6219,0,find,18352,-6.4
3.6257,0,find,18368,-4.8
3.6291,0,find,18384,17.6
3.6329,0,find,18400,-36
3.6371,0,find,18416,-25.4
3.6405,0,find,18432,-6.4
3.6443,0,find,18448,12.4
3.6478,0,find,18464,21.2
3.6518,0,find,18480,-6.4
3.6559,0,find,18496,0.4
3.6593,0,find,18512,-7.4
3.663,0,find,18528,-21
3.6666,0,find,18544,9.6
3.6705,0,find,18560,0.8
3.674,0,find,18576,3
3.6776,0,find,18592,-5.6
3.6813,0,find,18608,15.8
3.685,0,find,18624,-28.6
3.6887,0,find,18640,-9.8
3.6922,0,find,18656,20.2
3.6958,0,find,18672,-12.6
3.6995,0,find,18688,-22.8
3.7036,0,find,18704,1.4
3.7076,0,find,18720,-9.6
3.711,0,find,18736,4
3.7147,0,find,18752,-25.2
3.7183,0,find,18768,5.8
3.7223,0,find,18784,-14.2
3.7256,0,find,18800,32.8
3.7288,0,find,18816,-20.2
3.7325,0,find,18832,1.8
3.737,0,find,18848,-5
3.7409,0,find,18864,-19.8
3.7448,0,find,18880,8.2
3.7485,0,find,18896,11.2
3.7524,0,find,18912,-1.6
3.7561,0,find,18928,5.4
3.7598,0,find,18944,-12.6
3.7633,0,find,18960,-5
3.7668,0,find,18976,-7
3.771,0,find,18992,21.6
3.7748,0,find,19008,-15
3.7784,0,find,19024,4.8
3.7819,0,find,19040,-12.4
3.7864,0,find,19056,6.6
3.7904,0,find,19072,-53.2
3.7941,0,find,19088,8.4
3.7973,0,find,19104,2.6
3.8011,0,find,19120,0.2
3.8051,0,find,19136,18.8
3.8089,0,find,19152,3
3.8126,0,find,19168,6
3.8161,0,find,19184,-33.2
3.8203,0,find,19200,53.8
3.8238,0,find,19216,-23
3.8271,0,find,19232,27.8
3.8308,0,find,19248,-8.2
3.8348,0,find,19264,10.8
3.839,0,find,19280,9.8
3.8424,0,find,19296,33.4
3.8459,0,find,19312,5.8
3.8494,0,find,19328,-26.8
3.8536,0,find,19344,-22.4
3.8574,0,find,19360,22.6
3.861,0,find,19376,-16.8
3.8646,0,find,19392,6.6
3.8681,0,find,19408,-6.8
3.8721,0,find,19424,-44.8
3.8756,0,find,19440,5.4
3.879,0,find,19456,-16.8
3.8826,0,find,19472,-6
3.8871,0,find,19488,31.6
3.8908,0,find,19504,12.8
3.8942,0,find,19520,9.8
3.898,0,find,19536,-26
3.9015,0,find,19552,-2.4
3.9051,0,find,19568,-4.8
3.9083,0,find,19584,4
3.9122,0,find,19600,-2.4
3.9156,0,find,19616,-0.6
3.9196,0,find,19632,-0.4
3.9229,0,find,19648,26
3.9261,0,find,19664,-18.2
3.9294,0,find,19680,-1
3.9327,0,find,19696,2.4
3.9367,0,find,19712,31.6
3.9401,0,find,19728,-11
3.9433,0,find,19744,9.2
3.9464,0,find,19760,-14.6
3.9496,0,find,19776,-34
3.9538,0,find,19792,4.4
3.9574,0,find,19808,20.6
3.9613,0,find,19824,-17.4
3.9646,0,find,19840,15.4
3.9691,0,find,19856,32.2
3.9728,0,find,19872,-8
3.9761,0,find,19888,-18.6
3.9798,0,find,19904,-18.8
3.9834,0,find,19920,-29.6
3.9875,0,find,19936,-24
3.9911,0,find,19952,10.8
3.9947,0,find,19968,-1.8
3.9983,0,find,19984,19.4
4.003,0,find,20000,-13.2
4.0069,0,find,20016,14.6
4.0102,0,find,20032,-1.2
4.0138,0,find,20048,-12
4.0174,0,find,20064,-16.6
4.0213,0,find,20080,20
4.025,0,find,20096,22.2
4.0285,0,find,20112,-3
4.0318,0,find,20128,-18.4
4.0363,0,find,20144,26.8
4.0397,0,find,20160,-18.4
4.0429,0,find,20176,-10
4.0462,0,find,20192,-7.4
4.0494,0,find,20208,-22.2
4.0533,0,find,20224,0.4
4.0571,0,find,20240,23.8
4.061,0,find,20256,-29.4
4.0644,0,find,20272,10.8
4.0679,0,find,20288,5
4.0723,0,find,20304,35.2
4.0756,0,find,20320,16.6
4.0789,0,find,20336,18
4.0823,0,find,20352,-9.2
4.0869,0,find,20368,-7.4
4.0906,0,find,20384,-8.6
4.0942,0,find,20400,-16.2
4.0976,0,find,20416,11.4
4.1013,0,find,20432,-12
4.1057,0,find,20448,-24.6
4.1091,0,find,20464,18.4
4.1128,0,find,20480,-6.6
4.1164,0,find,20496,-16.6
4.1204,0,find,20512,17.6
4.1236,0,find,20528,3.4
4.127,0,find,20544,28
4.1302,0,find,20560,3.2
4.1334,0,find,20576,-25.2
4.137,0,find,20592,-22.2
4.1408,0,find,20608,42.2
4.1449,0,find,20624,3.2
4.1488,0,find,20640,-40
4.1542,0,find,20656,-34
4.158,0,find,20672,-9
4.1615,0,find,20688,-3.2
4.1653,0,find,20704,16.4
4.1696,0,find,20720,-34.2
4.1732,0,find,20736,25.6
4.1767,0,find,20752,15.6
4.1802,0,find,20768,-9.2
4.184,0,find,20784,-23.4
4.1881,0,find,20800,-10
4.192,0,find,20816,5
4.1961,0,find,20832,-42.8
4.1998,0,find,20848,-14.4
4.2045,0,find,20864,-5.6
4.208,0,find,20880,31.6
4.2111,0,find,20896,21.6
4.2148,0,find,20912,-15.4
4.2186,0,find,20928,31.4
4.2223,0,find,20944,-4.4
4.2263,0,find,20960,-21.8
4.2296,0,find,20976,4.8
4.2329,0,find,20992,-33.8
4.2368,0,find,21008,13.8
4.2408,0,find,21024,21.2
4.2443,0,find,21040,-18.4
4.2477,0,find,21056,18.2
4.2517,0,find,21072,-16.6
4.2559,0,find,21088,21.8
4.2598,0,find,21104,49.8
4.2633,0,find,21120,-0.2
4.267,0,find,21136,-45.4
4.271,0,find,21152,33.4
4.2742,0,find,21168,-13.8
4.2774,0,find,21184,-18.8
4.2808,0,find,21200,-34
4.2842,0,find,21216,9.8
4.2887,0,find,21232,-38.2
4.2923,0,find,21248,21.2
4.2958,0,find,21264,-20.6
4.2993,0,find,21280,-19.8
4.3037,0,find,21296,-62.6
4.3074,0,find,21312,7.6
4.3115,0,find,21328,-3.8
4.3151,0,find,21344,0.8
4.3193,0,find,21360,3.8
4.3232,0,find,21376,-12
4.3266,0,find,21392,4.6
4.3301,0,find,21408,-1
4.3337,0,find,21424,0.6
4.338,0,find,21440,38.6
4.3418,0,find,21456,29.4
4.3453,0,find,21472,23.8
4.3489,0,find,21488,18.2
4.3533,0,find,21504,2.2
4.3573,0,find,21520,23.6
4.3608,0,find,21536,7.6
4.3646,0,find,21552,9.2
4.3686,0,find,21568,-41.6
4.3726,0,find,21584,-16.6
4.3761,0,find,21600,10.8
4.3797,0,find,21616,-21
4.3834,0,find,21632,-14
4.3875,0,find,21648,-8.8
4.3909,0,find,21664,16.6
4.3945,0,find,21680,-11.6
4.3981,0,find,21696,13.8
4.4019,0,find,21712,-15.4
4.4065,0,find,21728,-49.6
4.4099,0,find,21744,-15.2
4.4135,0,find,21760,5.6
4.417,0,find,21776,-37.2
4.4212,0,find,21792,18.2
4.4246,0,find,21808,3.6
4.4278,0,find,21824,-8.2
4.4311,0,find,21840,20.2
4.4346,0,find,21856,-17.2
4.4391,0,find,21872,30
4.4431,0,find,21888,30.2
4.4466,0,find,21904,-41.4
4.4501,0,find,21920,8.6
4.4541,0,find,21936,-32
4.4573,0,find,21952,-0.2
4.4607,0,find,21968,-7.4
4.4641,0,find,21984,-18.2
4.4674,0,find,22000,-4.4
4.4715,0,find,22016,-6.8
4.4753,0,find,22032,-5.6
4.4788,0,find,22048,10.4
4.4823,0,find,22064,10.4
4.4866,0,find,22080,-18.8
4.4905,0,find,22096,-13.6
4.4939,0,find,22112,-15.6
4.4975,0,find,22128,-19.6
4.5017,0,find,22144,6
4.5063,0,find,22160,11.6
4.5101,0,find,22176,2.6
4.5136,0,find,22192,2.2
4.5175,0,find,22208,-36.8
4.5216,0,find,22224,7.6
4.5249,0,find,22240,3.6
4.5283,0,find,22256,-22.4
4.5315,0,find,22272,11
4.5351,0,find,22288,-6.6
4.5394,0,find,22304,19.6
4.5425,0,find,22320,9
4.5458,0,find,22336,-9
4.5493,0,find,22352,-5.8
4.5534,0,find,22368,-27.2
4.5572,0,find,22384,14.2
4.5609,0,find,22400,-35.2
4.5646,0,find,22416,-6.2
4.5679,0,find,22432,-30.6
4.5722,0,find,22448,-26.2
4.5759,0,find,22464,-5.4
4.58,0,find,22480,-21.2
4.5833,0,find,22496,-20.4
4.5876,0,find,22512,30.6
4.5913,0,find,22528,36.6
4.5951,0,find,22544,-14.2
4.5986,0,find,22560,7.2
4.6024,0,find,22576,1
4.6061,0,find,22592,-5.4
4.6093,0,find,22608,16.6
4.6133,0,find,22624,-10
4.6168,0,find,22640,-48.8
4.6212,0,find,22656,-17.6
4.6252,0,find,22672,8.8
4.6283,0,find,22688,-5
4.6315,0,find,22704,-24.4
4.6356,0,find,22720,-11
4.6394,0,find,22736,-35.2
4.6431,0,find,22752,9
4.6464,0,find,22768,12.4
4.6501,0,find,22784,-42.4
4.6542,0,find,22800,-29.4
4.6579,0,find,22816,-8.4
4.6616,0,find,22832,-17.6
4.6651,0,find,22848,-8.6
4.6687,0,find,22864,-34.8
4.6725,0,find,22880,1.4
4.6763,0,find,22896,8.8
4.6799,0,find,22912,-28
4.6841,0,find,22928,-34
4.6886,0,find,22944,-37.8
4.6924,0,find,22960,20.6
4.6965,0,find,22976,-31.4
4.7004,0,find,22992,-42.8
4.7047,0,find,23008,32
4.7087,0,find,23024,-53.8
4.7126,0,find,23040,-16.2
4.7166,0,find,23056,-35.4
4.7207,0,find,23072,19.2
4.7246,0,find,23088,6.8
4.7285,0,find,23104,-6.4
4.7326,0,find,23120,-43.8
4.7365,0,find,23136,17.4
4.7406,0,find,23152,-8.6
4.7446,0,find,23168,15.6
4.7487,0,find,23184,29.2
4.7527,0,find,23200,32.2
4.7571,0,find,23216,-46
4.7611,0,find,23232,13
4.7648,0,find,23248,-9
4.7686,0,find,23264,-3.2
4.7726,0,find,23280,-11.2
4.7763,0,find,23296,-38.6
4.7805,0,find,23312,-12
4.7846,0,find,23328,-9.4
4.7888,0,find,23344,-5.8
4.793,0,find,23360,-43.8
4.7973,0,find,23376,37.4
4.8009,0,find,23392,-11.6
4.805,0,find,23408,-4.2
4.809,0,find,23424,2.2
4.813,0,find,23440,12.8
4.8167,0,find,23456,-10.8
4.8205,0,find,23472,30.6
4.8239,0,find,23488,24.8
4.8271,0,find,23504,-20.4
4.8302,0,find,23520,1.2
4.8335,0,find,23536,-10.6
4.8371,0,find,23552,-10
4.841,0,find,23568,-6
4.8446,0,find,23584,7
4.8482,0,find,23600,-49.6
4.8519,0,find,23616,-8.2
4.8558,0,find,23632,0.8
4.8594,0,find,23648,13.4
4.8627,0,find,23664,-2
4.8663,0,find,23680,-9.4
4.8706,0,find,23696,26.8
4.8741,0,find,23712,1.6
4.8772,0,find,23728,0.6
4.8806,0,find,23744,-23.4
4.884,0,find,23760,8.2
4.8882,0,find,23776,10.6
4.8918,0,find,23792,33.4
4.8955,0,find,23808,26.8
4.8988,0,find,23824,-19.2
4.903,0,find,23840,-26.4
4.9066,0,find,23856,-11
4.9096,0,find,23872,-3.8
4.9128,0,find,23888,-13.4
4.9164,0,find,23904,-25
4.9206,0,find,23920,7.6
4.9243,0,find,23936,-1.4
4.9275,0,find,23952,-26.6
4.9311,0,find,23968,-14.8
4.9359,0,find,23984,-8.8
4.9401,0,find,24000,-7
4.9434,0,find,24016,-1.2
4.947,0,find,24032,4.4
4.9505,0,find,24048,-32.8
4.9554,0,find,24064,-17.6
4.9587,0,find,24080,-10.2
4.9622,0,find,24096,-23.8
4.9659,0,find,24112,-20
4.9699,0,find,24128,-6.2
4.9734,0,find,24144,4.4
4.9766,0,find,24160,0.2
4.9801,0,find,24176,-11.4
4.9833,0,find,24192,-4.4
4.9876,0,find,24208,34
4.9913,0,find,24224,22.2
4.9949,0,find,24240,7.2
4.9984,0,find,24256,-12.8
5.0025,0,find,24272,-42.8
5.0061,0,find,24288,7.8
5.0096,0,find,24304,6.8
5.013,0,find,24320,-12.4
5.0168,0,find,24336,-21.8
5.0209,0,find,24352,-0.8
5.0241,0,find,24368,9.4
5.0276,0,find,24384,-1.2
5.0313,0,find,24400,-13.8
5.0347,0,find,24416,-15.8
5.0385,0,find,24432,17.8
5.0418,0,find,24448,4.4
5.0452,0,find,24464,-27.6
5.0486,0,find,24480,-4
5.0524,0,find,24496,-21.6
5.0558,0,find,24512,-17.8
5.0591,0,find,24528,0.4
5.0625,0,find,24544,-16.8
5.0659,0,find,24560,-58.6
5.0699,0,find,24576,5.4
5.0733,0,find,24592,16.2
5.0765,0,find,24608,27.8
5.0798,0,find,24624,-16.6
5.0832,0,find,24640,-15.8
5.0876,0,find,24656,17.6
5.0912,0,find,24672,-7
5.0945,0,find,24688,-7.8
5.098,0,find,24704,9.4
5.1025,0,find,24720,-49.8
5.1067,0,find,24736,-1.8
5.1099,0,find,24752,-7.6
5.1133,0,find,24768,-15.2
5.1167,0,find,24784,-32.8
5.121,0,find,24800,-41.8
5.1248,0,find,24816,13
5.1282,0,find,24832,-4.6
5.1319,0,find,24848,-22
5.1361,0,find,24864,-14.2
5.1394,0,find,24880,7
5.1425,0,find,24896,18.8
5.1457,0,find,24912,-14.6
5.1489,0,find,24928,-27.8
5.1528,0,find,24944,-33.8
5.1566,0,find,24960,-10.6
5.16,0,find,24976,-16
5.1633,0,find,24992,-18.2
5.1669,0,find,25008,-9.6
5.171,0,find,25024,-3.2
5.1743,0,find,25040,7.2
5.1777,0,find,25056,4.2
5.181,0,find,25072,-51.6
5.185,0,find,25088,8.6
5.1893,0,find,25104,-21
5.1927,0,find,25120,4
5.1963,0,find,25136,29
5.1997,0,find,25152,-11.8
5.2036,0,find,25168,10.2
5.207,0,find,25184,5
5.2107,0,find,25200,18
5.2143,0,find,25216,10.6
5.2176,0,find,25232,23.8
5.2212,0,find,25248,33.4
5.2247,0,find,25264,25.6
5.2283,0,find,25280,-44
5.2318,0,find,25296,-9.4
5.2364,0,find,25312,29.6
5.2397,0,find,25328,9.8
5.2434,0,find,25344,-25.6
5.2468,0,find,25360,40.6
5.2507,0,find,25376,-12.8
5.2543,0,find,25392,26.8
5.2574,0,find,25408,-1.8
5.2606,0,find,25424,-3.2
5.264,0,find,25440,2.8
5.2673,0,find,25456,-19.8
5.2711,0,find,25472,7.6
5.2745,0,find,25488,9.8
5.2777,0,find,25504,-2.6
5.2813,0,find,25520,-14
5.2847,0,find,25536,-17.6
5.2884,0,find,25552,-9.6
5.2921,0,find,25568,-24.6
5.2954,0,find,25584,-7.8
5.2989,0,find,25600,-32.2
5.3033,0,find,25616,-9.8
5.3065,0,find,25632,-14.4
5.3102,0,find,25648,-2
5.3138,0,find,25664,-31.2
5.3171,0,find,25680,5.4
5.3208,0,find,25696,-19.6
5.3242,0,find,25712,-7.4
5.328,0,find,25728,-12.4
5.3314,0,find,25744,10.4
5.3349,0,find,25760,-22.4
5.339,0,find,25776,2.8
5.3426,0,find,25792,17.2
5.3464,0,find,25808,-17.6
5.3495,0,find,25824,-18.8
5.3536,0,find,25840,-15
5.3568,0,find,25856,13.4
5.3607,0,find,25872,-13.8
5.3642,0,find,25888,-18.8
5.3683,0,find,25904,-0.4
5.3728,0,find,25920,-28.4
5.3762,0,find,25936,-4.6
5.3795,0,find,25952,26.4
5.3832,0,find,25968,-19
5.3872,0,find,25984,-17.6
5.3908,0,find,26000,-2.8
5.3945,0,find,26016,6.6
5.398,0,find,26032,-13.2
5.4017,0,find,26048,-16.4
5.4052,0,find,26064,-16.4
5.4087,0,find,26080,17.4
5.4123,0,find,26096,2
5.4157,0,find,26112,-16.6
5.42,0,find,26128,12.4
5.4233,0,find,26144,-7.2
5.4265,0,find,26160,12.8
5.4297,0,find,26176,-21.6
5.4329,0,find,26192,-34.8
5.4372,0,find,26208,8.6
5.4408,0,find,26224,-15.4
5.4443,0,find,26240,-13.2
5.4478,0,find,26256,19.8
5.4512,0,find,26272,-30.4
5.4546,0,find,26288,-17
5.4578,0,find,26304,16.4
5.4617,0,find,26320,7.6
5.4651,0,find,26336,-5
5.4689,0,find,26352,-1.4
5.4723,0,find,26368,1.4
5.4759,0,find,26384,-12.4
5.4792,0,find,26400,-19.4
5.4825,0,find,26416,-36.8
5.4863,0,find,26432,-31.2
5.4898,0,find,26448,0.4
5.4933,0,find,26464,15.2
5.497,0,find,26480,9
5.5003,0,find,26496,-30.8
5.5041,0,find,26512,9
5.5072,0,find,26528,-2.4
5.5107,0,find,26544,-9.6
5.5145,0,find,26560,-0.2
5.5179,0,find,26576,-5.4
5.5218,0,find,26592,-0.8
5.5252,0,find,26608,12.4
5.5288,0,find,26624,2.6
5.5325,0,find,26640,-32.6
5.5363,0,find,26656,-6.2
5.5397,0,find,26672,8.8
5.5428,0,find,26688,-6.4
5.546,0,find,26704,-0.2
5.5498,0,find,26720,-19.6
5.5538,0,find,26736,-4.8
5.557,0,find,26752,10.2
5.5609,0,find,26768,-7.6
5.5644,0,find,26784,-5.8
5.5677,0,find,26800,-23.6
5.5713,0,find,26816,-2.6
5.575,0,find,26832,26.6
5.5784,0,find,26848,32.6
5.5818,0,find,26864,2.4
5.5865,0,find,26880,-3.2
5.5906,0,find,26896,-20.6
5.5943,0,find,26912,-6
5.5981,0,find,26928,-30.8
5.6019,0,find,26944,-30.6
5.6053,0,find,26960,39.4
5.609,0,find,26976,19.6
5.6128,0,find,26992,-14.2
5.6164,0,find,27008,-18.6
5.6203,0,find,27024,17.4
5.6235,0,find,27040,-7
5.6271,0,find,27056,-46.2
5.6307,0,find,27072,-11.2
5.6343,0,find,27088,-9.6
5.6379,0,find,27104,-4.2
5.6415,0,find,27120,11.8
5.645,0,find,27136,19.4
5.6484,0,find,27152,25.8
5.6526,0,find,27168,-2
5.656,0,find,27184,0.4
5.6595,0,find,27200,-13.6
5.6632,0,find,27216,-8.4
5.6667,0,find,27232,-25.2
5.671,0,find,27248,-7.4
5.6753,0,find,27264,21.6
5.6784,0,find,27280,0.6
5.682,0,find,27296,-26.4
5.6863,0,find,27312,-9.8
5.6896,0,find,27328,-16.6
5.6926,0,find,27344,26.6
5.6964,0,find,27360,25
5.7005,0,find,27376,-28
5.7042,0,find,27392,-17.8
5.708,0,find,27408,14.4
5.7113,0,find,27424,-3.8
5.715,0,find,27440,8.4
5.7193,0,find,27456,-4.4
5.723,0,find,27472,17.8
5.7264,0,find,27488,0.6
5.7297,0,find,27504,0.4
5.7334,0,find,27520,-6.2
5.7372,0,find,27536,10.2
5.7403,0,find,27552,6.2
5.7437,0,find,27568,-4.2
5.7475,0,find,27584,-28.4
5.7507,0,find,27600,-10.8
5.755,0,find,27616,6.4
5.7586,0,find,27632,22.6
5.7624,0,find,27648,20.4
5.7658,0,find,27664,-38.8
5.77,0,find,27680,6
5.7735,0,find,27696,5.6
5.7768,0,find,27712,21.2
5.7806,0,find,27728,2.2
5.784,0,find,27744,-17.4
5.7881,0,find,27760,40
5.7912,0,find,27776,21.2
5.7945,0,find,27792,-30.6
5.7979,0,find,27808,-29.2
5.8025,0,find,27824,-15.8
5.8066,0,find,27840,-4.8
5.8103,0,find,27856,11.4
5.8135,0,find,27872,-19
5.8173,0,find,27888,-0.4
5.8207,0,find,27904,27.4
5.824,0,find,27920,15.2
5.8282,0,find,27936,23.6
5.8315,0,find,27952,-8.2
5.8359,0,find,27968,-14.4
5.8397,0,find,27984,19.6
5.8437,0,find,28000,35.4
5.8469,0,find,28016,3.2
5.8505,0,find,28032,-0.4
5.8543,0,find,28048,19
5.8579,0,find,28064,10
5.8614,0,find,28080,-42.8
5.8649,0,find,28096,-11.6
5.8691,0,find,28112,-30.2
5.8729,0,find,28128,9
5.8763,0,find,28144,4.6
5.8801,0,find,28160,-26.8
5.8835,0,find,28176,-23.2
5.8878,0,find,28192,-10.8
5.892,0,find,28208,35.4
5.895,0,find,28224,-25.6
5.8986,0,find,28240,-11.8
5.9028,0,find,28256,-4.4
5.9063,0,find,28272,-15.2
5.9098,0,find,28288,-3.8
5.9134,0,find,28304,-28.2
5.917,0,find,28320,13.6
5.9206,0,find,28336,-2.8
5.9241,0,find,28352,-16.2
5.9277,0,find,28368,14.6
5.9311,0,find,28384,-2.4
5.9348,0,find,28400,11.4
5.9383,0,find,28416,19.2
5.9418,0,find,28432,6
5.9451,0,find,28448,-12.6
5.9491,0,find,28464,-25.8
5.9528,0,find,28480,12.8
5.9564,0,find,28496,0.2
5.9598,0,find,28512,-1.4
5.9634,0,find,28528,11.6
5.967,0,find,28544,-28.4
5.971,0,find,28560,15.4
5.9741,0,find,28576,-3.6
5.9772,0,find,28592,14
5.9806,0,find,28608,-10.6
5.9839,0,find,28624,-3
5.9876,0,find,28640,-8.2
5.9913,0,find,28656,-37.2
5.995,0,find,28672,-34.2
5.9986,0,find,28688,-21
6.002,0,find,28704,0.8
6.0054,0,find,28720,-15.2
6.0092,0,find,28736,-0.8
6.0124,0,find,28752,3
6.0162,0,find,28768,-40
6.02,0,find,28784,15
6.0237,0,find,28800,-12.2
6.0272,0,find,28816,12
6.0308,0,find,28832,-11
6.0345,0,find,28848,-4.4
6.0382,0,find,28864,5.8
6.0413,0,find,28880,12
6.0444,0,find,28896,8.6
6.0481,0,find,28912,3.2
6.0522,0,find,28928,9.6
6.0568,0,find,28944,-6.2
6.0602,0,find,28960,-16
6.064,0,find,28976,10.6
6.0674,0,find,28992,10.6
6.0715,0,find,29008,-31
6.0746,0,find,29024,1
6.0783,0,find,29040,-17.6
6.0819,0,find,29056,-25.6
6.086,0,find,29072,-4.8
6.0894,0,find,29088,16.2
6.0926,0,find,29104,-7.8
6.0958,0,find,29120,-7.8
6.0993,0,find,29136,-18.6
6.1033,0,find,29152,1.6
6.1068,0,find,29168,-26.4
6.1105,0,find,29184,-3.8
6.1146,0,find,29200,-26.6
6.1177,0,find,29216,17.6
6.1217,0,find,29232,5
6.1254,0,find,29248,15.6
6.1289,0,find,29264,12.6
6.1325,0,find,29280,-25
6.137,0,find,29296,17
6.1406,0,find,29312,-1.4
6.144,0,find,29328,5.4
6.1477,0,find,29344,-18
6.1511,0,find,29360,2.2
6.1544,0,find,29376,-16.8
6.1582,0,find,29392,-7.6
6.1616,0,find,29408,13.8
6.1652,0,find,29424,-1.4
6.1688,0,find,29440,16.2
6.1725,0,find,29456,-16.6
6.1759,0,find,29472,2.2
6.1795,0,find,29488,-10.2
6.1831,0,find,29504,-31.8
6.1873,0,find,29520,23.2
6.1906,0,find,29536,6.6
6.1943,0,find,29552,1.2
6.1977,0,find,29568,-4.8
6.2013,0,find,29584,-23
6.2052,0,find,29600,6
6.2084,0,find,29616,14.2
6.2121,0,find,29632,1.2
6.2158,0,find,29648,-32.4
6.22,0,find,29664,2
6.2232,0,find,29680,5
6.227,0,find,29696,-8.8
6.2306,0,find,29712,13
6.2341,0,find,29728,-19.8
6.2376,0,find,29744,29.8
6.2408,0,find,29760,14.4
6.2444,0,find,29776,-15.6
6.248,0,find,29792,-8.8
6.2523,0,find,29808,0.6
6.2559,0,find,29824,-31
6.2595,0,find,29840,-8
6.263,0,find,29856,13.4
6.267,0,find,29872,-44.4
6.2707,0,find,29888,-29.8
6.2749,0,find,29904,47.8
6.2783,0,find,29920,-41.2
6.2822,0,find,29936,-22.2
6.2863,0,find,29952,-33.8
6.2901,0,find,29968,-9
6.2937,0,find,29984,20.2
6.2973,0,find,30000,-16.6
6.3007,0,find,30016,-4.4
6.3044,0,find,30032,-2.8
6.3078,0,find,30048,10
6.3115,0,find,30064,-38.2
6.3151,0,find,30080,28.8
6.3194,0,find,30096,-0.8
6.3231,0,find,30112,21.6
6.3264,0,find,30128,0.2
6.3302,0,find,30144,-15.8
6.3336,0,find,30160,-47.2
6.3377,0,find,30176,27.6
6.3409,0,find,30192,-14
6.3447,0,find,30208,-16.8
6.3484,0,find,30224,-22.8
6.3522,0,find,30240,39.4
6.3556,0,find,30256,-15.6
6.3594,0,find,30272,-7.6
6.3632,0,find,30288,-11.8
6.3668,0,find,30304,-3.4
6.371,0,find,30320,-52.6
6.3748,0,find,30336,-13
6.3784,0,find,30352,-14.2
6.3819,0,find,30368,-27.4
6.3868,0,find,30384,-31.2
6.3901,0,find,30400,21.8
6.3932,0,find,30416,21.2
6.3964,0,find,30432,30.2
6.4003,0,find,30448,-25.8
6.404,0,find,30464,-25
6.4075,0,find,30480,10.2
6.411,0,find,30496,-17.4
6.4142,0,find,30512,12
6.4175,0,find,30528,-14
6.421,0,find,30544,6.6
6.4246,0,find,30560,-35.6
6.4278,0,find,30576,-15.4
6.4314,0,find,30592,19
6.4357,0,find,30608,1.6
6.4391,0,find,30624,1.2
6.4428,0,find,30640,-5.4
6.4463,0,find,30656,13
6.4499,0,find,30672,-16.6
6.4534,0,find,30688,-17.6
6.4567,0,find,30704,-1
6.4603,0,find,30720,14.2
6.464,0,find,30736,8.4
6.4677,0,find,30752,-17
6.4717,0,find,30768,4
6.475,0,find,30784,-10
6.4785,0,find,30800,-8.8
6.4821,0,find,30816,-14.4
6.4865,0,find,30832,11.8
6.4896,0,find,30848,-24.4
6.4933,0,find,30864,-6.8
6.4969,0,find,30880,-16
6.5003,0,find,30896,0.8
6.5045,0,find,30912,-10.8
6.5085,0,find,30928,26.8
6.5116,0,find,30944,-12.4
6.5149,0,find,30960,-4.2
6.519,0,find,30976,-2
6.5231,0,find,30992,-33
6.5262,0,find,31008,-31.2
6.5297,0,find,31024,6
6.5337,0,find,31040,-21.2
6.5375,0,find,31056,24.4
6.5415,0,find,31072,-10
6.5447,0,find,31088,15
6.5485,0,find,31104,-20.2
6.5524,0,find,31120,2.6
6.5559,0,find,31136,35.8
6.5594,0,find,31152,-1.6
6.563,0,find,31168,-5
6.5665,0,find,31184,-5.6
6.5705,0,find,31200,25
6.5737,0,find,31216,23.6
6.5774,0,find,31232,-4.8
6.581,0,find,31248,-11.6
6.5848,0,find,31264,-33.2
6.5882,0,find,31280,-2
6.5914,0,find,31296,2
6.5944,0,find,31312,-5.2
6.598,0,find,31328,-29.4
6.602,0,find,31344,-6
6.6057,0,find,31360,27.8
6.609,0,find,31376,-23.4
6.6125,0,find,31392,-22.2
6.6161,0,find,31408,-8.4
6.6207,0,find,31424,-25.2
6.6244,0,find,31440,-2.4
6.6278,0,find,31456,15
6.6313,0,find,31472,-6.2
6.6356,0,find,31488,-1
6.639,0,find,31504,-11.6
6.6425,0,find,31520,-13
6.6463,0,find,31536,-14.2
6.6498,0,find,31552,-15.8
6.6538,0,find,31568,37
6.6572,0,find,31584,44.4
6.6607,0,find,31600,-19.8
6.6643,0,find,31616,-3.6
6.6674,0,find,31632,-25.6
6.6709,0,find,31648,10.4
6.6742,0,find,31664,8.6
6.6781,0,find,31680,-7
6.6814,0,find,31696,5.6
6.6855,0,find,31712,10.6
6.6891,0,find,31728,12
6.6927,0,find,31744,17.4
6.6963,0,find,31760,-16
6.6996,0,find,31776,12.4
6.7038,0,find,31792,13
6.7072,0,find,31808,-5.4
6.7107,0,find,31824,-23.8
